date,MCD
2015-10-27,15.95
2015-10-28,13.919999999999998
2015-10-29,11.889999999999999
2015-10-30,9.569999999999999
2015-10-31,9.569999999999999
2015-11-01,10.2
2015-11-02,17.099999999999998
2015-11-03,21.0
2015-11-04,19.5
2015-11-05,27.9
2015-11-06,17.099999999999998
2015-11-07,21.3
2015-11-08,13.5
2015-11-09,23.4
2015-11-10,30.0
2015-11-11,22.2
2015-11-12,20.4
2015-11-13,27.0
2015-11-14,16.5
2015-11-15,12.299999999999999
2015-11-16,19.8
2015-11-17,15.899999999999999
2015-11-18,16.2
2015-11-19,27.3
2015-11-20,23.099999999999998
2015-11-21,15.0
2015-11-22,18.3
2015-11-23,16.5
2015-11-24,16.2
2015-11-25,18.9
2015-11-26,12.9
2015-11-27,13.799999999999999
2015-11-28,13.2
2015-11-29,11.1
2015-11-30,15.899999999999999
2015-12-01,15.34
2015-12-02,17.94
2015-12-03,23.92
2015-12-04,17.68
2015-12-05,18.46
2015-12-06,16.38
2015-12-07,15.34
2015-12-08,24.7
2015-12-09,17.42
2015-12-10,17.42
2015-12-11,22.880000000000003
2015-12-12,13.780000000000001
2015-12-13,11.700000000000001
2015-12-14,15.600000000000001
2015-12-15,21.32
2015-12-16,22.62
2015-12-17,26.0
2015-12-18,24.44
2015-12-19,17.94
2015-12-20,4.68
2015-12-21,18.2
2015-12-22,26.0
2015-12-23,19.76
2015-12-24,14.56
2015-12-25,9.36
2015-12-26,11.700000000000001
2015-12-27,15.600000000000001
2015-12-28,19.5
2015-12-29,21.580000000000002
2015-12-30,19.240000000000002
2015-12-31,20.54
2016-01-01,6.720000000000001
2016-01-02,7.000000000000001
2016-01-03,7.280000000000001
2016-01-04,13.72
2016-01-05,16.520000000000003
2016-01-06,17.080000000000002
2016-01-07,12.88
2016-01-08,12.88
2016-01-09,7.5600000000000005
2016-01-10,9.8
2016-01-11,10.080000000000002
2016-01-12,12.32
2016-01-13,13.72
2016-01-14,9.520000000000001
2016-01-15,12.600000000000001
2016-01-16,12.32
2016-01-17,6.720000000000001
2016-01-18,9.520000000000001
2016-01-19,15.120000000000001
2016-01-20,16.8
2016-01-21,12.600000000000001
2016-01-22,21.28
2016-01-23,7.5600000000000005
2016-01-24,9.520000000000001
2016-01-25,28.000000000000004
2016-01-26,21.840000000000003
2016-01-27,18.48
2016-01-28,14.280000000000001
2016-01-29,16.520000000000003
2016-01-30,11.200000000000001
2016-01-31,12.600000000000001
2016-02-01,16.12
2016-02-02,26.0
2016-02-03,20.54
2016-02-04,16.38
2016-02-05,20.54
2016-02-06,16.64
2016-02-07,11.700000000000001
2016-02-08,20.02
2016-02-09,23.14
2016-02-10,21.84
2016-02-11,17.42
2016-02-12,21.32
2016-02-13,10.66
2016-02-14,9.88
2016-02-15,14.040000000000001
2016-02-16,21.580000000000002
2016-02-17,19.76
2016-02-18,23.14
2016-02-19,21.32
2016-02-20,15.08
2016-02-21,11.18
2016-02-22,20.02
2016-02-23,18.72
2016-02-24,14.040000000000001
2016-02-25,23.92
2016-02-26,24.96
2016-02-27,16.12
2016-02-28,17.16
2016-02-29,17.16
2016-03-01,14.560000000000002
2016-03-02,12.88
2016-03-03,12.32
2016-03-04,13.440000000000001
2016-03-05,8.680000000000001
2016-03-06,8.120000000000001
2016-03-07,11.200000000000001
2016-03-08,14.280000000000001
2016-03-09,14.000000000000002
2016-03-10,15.120000000000001
2016-03-11,11.200000000000001
