date,Visa_unscaled,Visa_monthly,scale,Visa
2014-09-28,75,72.0,0.72,54.0
2014-09-29,93,72.0,0.72,66.96
2014-09-30,100,72.0,0.72,72.0
2014-10-01,91,78.0,0.78,70.98
2014-10-02,89,78.0,0.78,69.42
2014-10-03,88,78.0,0.78,68.64
2014-10-04,74,78.0,0.78,57.72
2014-10-05,77,78.0,0.78,60.06
2014-10-06,90,78.0,0.78,70.2
2014-10-07,93,78.0,0.78,72.54
2014-10-08,95,78.0,0.78,74.10000000000001
2014-10-09,100,78.0,0.78,78.0
2014-10-10,91,78.0,0.78,70.98
2014-10-11,77,78.0,0.78,60.06
2014-10-12,75,78.0,0.78,58.5
2014-10-13,91,78.0,0.78,70.98
2014-10-14,88,78.0,0.78,68.64
2014-10-15,91,78.0,0.78,70.98
2014-10-16,85,78.0,0.78,66.3
2014-10-17,81,78.0,0.78,63.18
2014-10-18,77,78.0,0.78,60.06
2014-10-19,75,78.0,0.78,58.5
2014-10-20,90,78.0,0.78,70.2
2014-10-21,91,78.0,0.78,70.98
2014-10-22,86,78.0,0.78,67.08
2014-10-23,81,78.0,0.78,63.18
2014-10-24,84,78.0,0.78,65.52
2014-10-25,75,78.0,0.78,58.5
2014-10-26,69,78.0,0.78,53.82
2014-10-27,86,78.0,0.78,67.08
2014-10-28,91,78.0,0.78,70.98
2014-10-29,88,78.0,0.78,68.64
2014-10-30,85,78.0,0.78,66.3
2014-10-31,83,78.0,0.78,64.74000000000001
2014-11-01,76,79.0,0.79,60.040000000000006
2014-11-02,78,79.0,0.79,61.620000000000005
2014-11-03,92,79.0,0.79,72.68
2014-11-04,87,79.0,0.79,68.73
2014-11-05,85,79.0,0.79,67.15
2014-11-06,87,79.0,0.79,68.73
2014-11-07,88,79.0,0.79,69.52000000000001
2014-11-08,74,79.0,0.79,58.46
2014-11-09,76,79.0,0.79,60.040000000000006
2014-11-10,98,79.0,0.79,77.42
2014-11-11,95,79.0,0.79,75.05
2014-11-12,85,79.0,0.79,67.15
2014-11-13,82,79.0,0.79,64.78
2014-11-14,81,79.0,0.79,63.99
2014-11-15,76,79.0,0.79,60.040000000000006
2014-11-16,66,79.0,0.79,52.14
2014-11-17,87,79.0,0.79,68.73
2014-11-18,87,79.0,0.79,68.73
2014-11-19,87,79.0,0.79,68.73
2014-11-20,84,79.0,0.79,66.36
2014-11-21,100,79.0,0.79,79.0
2014-11-22,75,79.0,0.79,59.25
2014-11-23,70,79.0,0.79,55.300000000000004
2014-11-24,85,79.0,0.79,67.15
2014-11-25,83,79.0,0.79,65.57000000000001
2014-11-26,77,79.0,0.79,60.830000000000005
2014-11-27,70,79.0,0.79,55.300000000000004
2014-11-28,79,79.0,0.79,62.410000000000004
2014-11-29,73,79.0,0.79,57.67
2014-11-30,72,79.0,0.79,56.88
2014-12-01,90,84.0,0.84,75.6
2014-12-02,80,84.0,0.84,67.2
2014-12-03,82,84.0,0.84,68.88
2014-12-04,81,84.0,0.84,68.03999999999999
2014-12-05,75,84.0,0.84,63.0
2014-12-06,70,84.0,0.84,58.8
2014-12-07,73,84.0,0.84,61.32
2014-12-08,88,84.0,0.84,73.92
2014-12-09,89,84.0,0.84,74.75999999999999
2014-12-10,90,84.0,0.84,75.6
2014-12-11,82,84.0,0.84,68.88
2014-12-12,81,84.0,0.84,68.03999999999999
2014-12-13,75,84.0,0.84,63.0
2014-12-14,71,84.0,0.84,59.64
2014-12-15,88,84.0,0.84,73.92
2014-12-16,90,84.0,0.84,75.6
2014-12-17,87,84.0,0.84,73.08
2014-12-18,88,84.0,0.84,73.92
2014-12-19,82,84.0,0.84,68.88
2014-12-20,80,84.0,0.84,67.2
2014-12-21,78,84.0,0.84,65.52
2014-12-22,92,84.0,0.84,77.28
2014-12-23,86,84.0,0.84,72.24
2014-12-24,76,84.0,0.84,63.839999999999996
2014-12-25,77,84.0,0.84,64.67999999999999
2014-12-26,91,84.0,0.84,76.44
2014-12-27,86,84.0,0.84,72.24
2014-12-28,81,84.0,0.84,68.03999999999999
2014-12-29,100,84.0,0.84,84.0
2014-12-30,92,84.0,0.84,77.28
2014-12-31,86,84.0,0.84,72.24
2015-01-01,69,81.0,0.81,55.89
2015-01-02,86,81.0,0.81,69.66000000000001
2015-01-03,81,81.0,0.81,65.61
2015-01-04,81,81.0,0.81,65.61
2015-01-05,100,81.0,0.81,81.0
2015-01-06,96,81.0,0.81,77.76
2015-01-07,89,81.0,0.81,72.09
2015-01-08,91,81.0,0.81,73.71000000000001
2015-01-09,94,81.0,0.81,76.14
2015-01-10,78,81.0,0.81,63.18000000000001
2015-01-11,70,81.0,0.81,56.7
2015-01-12,97,81.0,0.81,78.57000000000001
2015-01-13,85,81.0,0.81,68.85000000000001
2015-01-14,90,81.0,0.81,72.9
2015-01-15,81,81.0,0.81,65.61
2015-01-16,81,81.0,0.81,65.61
2015-01-17,74,81.0,0.81,59.940000000000005
2015-01-18,73,81.0,0.81,59.13
2015-01-19,83,81.0,0.81,67.23
2015-01-20,85,81.0,0.81,68.85000000000001
2015-01-21,90,81.0,0.81,72.9
2015-01-22,90,81.0,0.81,72.9
2015-01-23,87,81.0,0.81,70.47
2015-01-24,79,81.0,0.81,63.99
2015-01-25,68,81.0,0.81,55.080000000000005
2015-01-26,81,81.0,0.81,65.61
2015-01-27,83,81.0,0.81,67.23
2015-01-28,83,81.0,0.81,67.23
2015-01-29,81,81.0,0.81,65.61
2015-01-30,86,81.0,0.81,69.66000000000001
2015-01-31,73,81.0,0.81,59.13
2015-02-01,77,74.0,0.74,56.98
2015-02-02,89,74.0,0.74,65.86
2015-02-03,100,74.0,0.74,74.0
2015-02-04,96,74.0,0.74,71.03999999999999
2015-02-05,95,74.0,0.74,70.3
2015-02-06,95,74.0,0.74,70.3
2015-02-07,83,74.0,0.74,61.42
2015-02-08,83,74.0,0.74,61.42
2015-02-09,96,74.0,0.74,71.03999999999999
2015-02-10,99,74.0,0.74,73.26
2015-02-11,89,74.0,0.74,65.86
2015-02-12,92,74.0,0.74,68.08
2015-02-13,87,74.0,0.74,64.38
2015-02-14,74,74.0,0.74,54.76
2015-02-15,79,74.0,0.74,58.46
2015-02-16,87,74.0,0.74,64.38
2015-02-17,88,74.0,0.74,65.12
2015-02-18,95,74.0,0.74,70.3
2015-02-19,93,74.0,0.74,68.82
2015-02-20,87,74.0,0.74,64.38
2015-02-21,81,74.0,0.74,59.94
2015-02-22,75,74.0,0.74,55.5
2015-02-23,92,74.0,0.74,68.08
2015-02-24,91,74.0,0.74,67.34
2015-02-25,96,74.0,0.74,71.03999999999999
2015-02-26,98,74.0,0.74,72.52
2015-02-27,88,74.0,0.74,65.12
2015-02-28,90,74.0,0.74,66.6
2015-03-01,69,85.0,0.85,58.65
2015-03-02,90,85.0,0.85,76.5
2015-03-03,95,85.0,0.85,80.75
2015-03-04,85,85.0,0.85,72.25
2015-03-05,78,85.0,0.85,66.3
2015-03-06,82,85.0,0.85,69.7
2015-03-07,73,85.0,0.85,62.05
2015-03-08,73,85.0,0.85,62.05
2015-03-09,100,85.0,0.85,85.0
2015-03-10,99,85.0,0.85,84.14999999999999
2015-03-11,92,85.0,0.85,78.2
2015-03-12,85,85.0,0.85,72.25
2015-03-13,80,85.0,0.85,68.0
2015-03-14,71,85.0,0.85,60.35
2015-03-15,66,85.0,0.85,56.1
2015-03-16,87,85.0,0.85,73.95
2015-03-17,78,85.0,0.85,66.3
2015-03-18,82,85.0,0.85,69.7
2015-03-19,83,85.0,0.85,70.55
2015-03-20,77,85.0,0.85,65.45
2015-03-21,67,85.0,0.85,56.949999999999996
2015-03-22,65,85.0,0.85,55.25
2015-03-23,80,85.0,0.85,68.0
2015-03-24,86,85.0,0.85,73.1
2015-03-25,83,85.0,0.85,70.55
2015-03-26,81,85.0,0.85,68.85
2015-03-27,74,85.0,0.85,62.9
2015-03-28,67,85.0,0.85,56.949999999999996
2015-03-29,62,85.0,0.85,52.699999999999996
2015-03-30,81,85.0,0.85,68.85
2015-03-31,83,85.0,0.85,70.55
2015-04-01,85,86.0,0.86,73.1
2015-04-02,76,86.0,0.86,65.36
2015-04-03,80,86.0,0.86,68.8
2015-04-04,63,86.0,0.86,54.18
2015-04-05,66,86.0,0.86,56.76
2015-04-06,92,86.0,0.86,79.12
2015-04-07,89,86.0,0.86,76.53999999999999
2015-04-08,89,86.0,0.86,76.53999999999999
2015-04-09,84,86.0,0.86,72.24
2015-04-10,89,86.0,0.86,76.53999999999999
2015-04-11,71,86.0,0.86,61.06
2015-04-12,72,86.0,0.86,61.92
2015-04-13,100,86.0,0.86,86.0
2015-04-14,91,86.0,0.86,78.26
2015-04-15,92,86.0,0.86,79.12
2015-04-16,85,86.0,0.86,73.1
2015-04-17,80,86.0,0.86,68.8
2015-04-18,71,86.0,0.86,61.06
2015-04-19,66,86.0,0.86,56.76
2015-04-20,83,86.0,0.86,71.38
2015-04-21,79,86.0,0.86,67.94
2015-04-22,81,86.0,0.86,69.66
2015-04-23,78,86.0,0.86,67.08
2015-04-24,76,86.0,0.86,65.36
2015-04-25,64,86.0,0.86,55.04
2015-04-26,65,86.0,0.86,55.9
2015-04-27,82,86.0,0.86,70.52
