date,HON
2015-04-26,57.599999999999994
2015-04-27,56.16
2015-04-28,55.44
2015-04-29,57.599999999999994
2015-04-30,59.04
2015-05-01,57.75
2015-05-02,63.75
2015-05-03,44.25
2015-05-04,59.25
2015-05-05,67.5
2015-05-06,69.0
2015-05-07,66.75
2015-05-08,54.75
2015-05-09,54.75
2015-05-10,59.25
2015-05-11,57.0
2015-05-12,60.0
2015-05-13,57.0
2015-05-14,60.75
2015-05-15,75.0
2015-05-16,49.5
2015-05-17,61.5
2015-05-18,70.5
2015-05-19,61.5
2015-05-20,69.0
2015-05-21,55.5
2015-05-22,64.5
2015-05-23,56.25
2015-05-24,45.75
2015-05-25,46.5
2015-05-26,52.5
2015-05-27,45.75
2015-05-28,57.0
2015-05-29,55.5
2015-05-30,56.25
2015-05-31,41.25
2015-06-01,55.61000000000001
2015-06-02,54.940000000000005
2015-06-03,59.63
2015-06-04,47.57
2015-06-05,56.28
2015-06-06,40.870000000000005
2015-06-07,40.2
2015-06-08,56.28
2015-06-09,56.95
2015-06-10,55.61000000000001
2015-06-11,63.650000000000006
2015-06-12,67.0
2015-06-13,60.970000000000006
2015-06-14,46.900000000000006
2015-06-15,56.95
2015-06-16,46.230000000000004
2015-06-17,54.27
2015-06-18,53.6
2015-06-19,49.580000000000005
2015-06-20,47.57
2015-06-21,44.89
2015-06-22,51.59
2015-06-23,56.95
2015-06-24,53.6
2015-06-25,60.970000000000006
2015-06-26,55.61000000000001
2015-06-27,46.230000000000004
2015-06-28,48.910000000000004
2015-06-29,52.260000000000005
2015-06-30,58.290000000000006
2015-07-01,44.73
2015-07-02,42.84
2015-07-03,42.21
2015-07-04,34.65
2015-07-05,38.43
2015-07-06,40.95
2015-07-07,50.4
2015-07-08,63.0
2015-07-09,51.660000000000004
2015-07-10,49.14
2015-07-11,45.99
2015-07-12,37.8
2015-07-13,51.03
2015-07-14,51.660000000000004
2015-07-15,49.77
2015-07-16,52.29
2015-07-17,56.7
2015-07-18,34.65
2015-07-19,36.54
2015-07-20,42.84
2015-07-21,55.44
2015-07-22,52.29
2015-07-23,51.03
2015-07-24,50.4
2015-07-25,42.21
2015-07-26,31.5
2015-07-27,48.51
2015-07-28,45.36
2015-07-29,54.81
2015-07-30,44.1
2015-07-31,47.25
2015-08-01,45.5
2015-08-02,42.9
2015-08-03,42.25
2015-08-04,65.0
2015-08-05,51.35
2015-08-06,56.550000000000004
2015-08-07,56.550000000000004
2015-08-08,35.1
2015-08-09,52.0
2015-08-10,53.300000000000004
2015-08-11,62.400000000000006
2015-08-12,45.5
2015-08-13,52.0
2015-08-14,55.9
2015-08-15,39.0
2015-08-16,42.9
2015-08-17,54.6
2015-08-18,59.800000000000004
2015-08-19,50.7
2015-08-20,45.5
2015-08-21,56.550000000000004
2015-08-22,41.6
2015-08-23,50.050000000000004
2015-08-24,59.15
2015-08-25,52.65
2015-08-26,44.85
2015-08-27,50.050000000000004
2015-08-28,51.35
2015-08-29,41.6
2015-08-30,39.65
2015-08-31,41.6
2015-09-01,37.63
2015-09-02,48.230000000000004
2015-09-03,40.81
2015-09-04,53.0
2015-09-05,36.04
2015-09-06,26.5
2015-09-07,34.980000000000004
2015-09-08,42.400000000000006
2015-09-09,46.11
2015-09-10,48.760000000000005
2015-09-11,45.580000000000005
2015-09-12,33.92
2015-09-13,28.62
2015-09-14,41.870000000000005
2015-09-15,39.22
2015-09-16,51.410000000000004
2015-09-17,34.45
2015-09-18,38.160000000000004
2015-09-19,39.22
2015-09-20,32.33
2015-09-21,41.34
2015-09-22,46.64
2015-09-23,49.29
2015-09-24,48.230000000000004
2015-09-25,45.580000000000005
2015-09-26,37.63
2015-09-27,31.270000000000003
2015-09-28,45.050000000000004
2015-09-29,43.46
2015-09-30,38.160000000000004
2015-10-01,45.6
2015-10-02,45.0
2015-10-03,33.0
2015-10-04,37.199999999999996
2015-10-05,51.6
2015-10-06,48.0
2015-10-07,39.0
2015-10-08,57.599999999999994
2015-10-09,50.4
2015-10-10,45.6
2015-10-11,40.8
2015-10-12,48.0
2015-10-13,54.6
2015-10-14,40.199999999999996
2015-10-15,42.6
