date,UnitedHealth Group Stock Price_unscaled,UnitedHealth Group Stock Price_monthly,isPartial,scale,UnitedHealth Group Stock Price
2015-09-13,0,5.0,,0.05,0.0
2015-09-14,0,5.0,,0.05,0.0
2015-09-15,0,5.0,,0.05,0.0
2015-09-16,0,5.0,,0.05,0.0
2015-09-17,0,5.0,,0.05,0.0
2015-09-18,53,5.0,,0.05,2.6500000000000004
2015-09-19,0,5.0,,0.05,0.0
2015-09-20,0,5.0,,0.05,0.0
2015-09-21,0,5.0,,0.05,0.0
2015-09-22,0,5.0,,0.05,0.0
2015-09-23,0,5.0,,0.05,0.0
2015-09-24,0,5.0,,0.05,0.0
2015-09-25,72,5.0,,0.05,3.6
2015-09-26,0,5.0,,0.05,0.0
2015-09-27,0,5.0,,0.05,0.0
2015-09-28,0,5.0,,0.05,0.0
2015-09-29,0,5.0,,0.05,0.0
2015-09-30,0,5.0,,0.05,0.0
2015-10-01,60,0.0,False,0.0,0.0
2015-10-02,0,0.0,,0.0,0.0
2015-10-03,0,0.0,,0.0,0.0
2015-10-04,0,0.0,,0.0,0.0
2015-10-05,0,0.0,,0.0,0.0
2015-10-06,0,0.0,,0.0,0.0
2015-10-07,32,0.0,,0.0,0.0
2015-10-08,0,0.0,,0.0,0.0
2015-10-09,26,0.0,,0.0,0.0
2015-10-10,30,0.0,,0.0,0.0
2015-10-11,0,0.0,,0.0,0.0
2015-10-12,43,0.0,,0.0,0.0
2015-10-13,0,0.0,,0.0,0.0
2015-10-14,0,0.0,,0.0,0.0
2015-10-15,0,0.0,,0.0,0.0
2015-10-16,0,0.0,,0.0,0.0
2015-10-17,0,0.0,,0.0,0.0
2015-10-18,0,0.0,,0.0,0.0
2015-10-19,0,0.0,,0.0,0.0
2015-10-20,0,0.0,,0.0,0.0
2015-10-21,0,0.0,,0.0,0.0
2015-10-22,0,0.0,,0.0,0.0
2015-10-23,76,0.0,,0.0,0.0
2015-10-24,0,0.0,,0.0,0.0
2015-10-25,100,0.0,,0.0,0.0
2015-10-26,0,0.0,,0.0,0.0
2015-10-27,0,0.0,,0.0,0.0
2015-10-28,45,0.0,,0.0,0.0
2015-10-29,0,0.0,,0.0,0.0
2015-10-30,0,0.0,,0.0,0.0
2015-10-31,39,0.0,,0.0,0.0
2015-11-01,0,0.0,False,0.0,0.0
2015-11-02,0,0.0,,0.0,0.0
2015-11-03,0,0.0,,0.0,0.0
2015-11-04,0,0.0,,0.0,0.0
2015-11-05,0,0.0,,0.0,0.0
2015-11-06,0,0.0,,0.0,0.0
2015-11-07,0,0.0,,0.0,0.0
2015-11-08,0,0.0,,0.0,0.0
2015-11-09,0,0.0,,0.0,0.0
2015-11-10,0,0.0,,0.0,0.0
2015-11-11,100,0.0,,0.0,0.0
2015-11-12,0,0.0,,0.0,0.0
2015-11-13,0,0.0,,0.0,0.0
2015-11-14,0,0.0,,0.0,0.0
2015-11-15,0,0.0,,0.0,0.0
2015-11-16,0,0.0,,0.0,0.0
2015-11-17,0,0.0,,0.0,0.0
2015-11-18,18,0.0,,0.0,0.0
2015-11-19,0,0.0,,0.0,0.0
2015-11-20,0,0.0,,0.0,0.0
2015-11-21,0,0.0,,0.0,0.0
2015-11-22,0,0.0,,0.0,0.0
2015-11-23,0,0.0,,0.0,0.0
2015-11-24,0,0.0,,0.0,0.0
2015-11-25,0,0.0,,0.0,0.0
2015-11-26,0,0.0,,0.0,0.0
2015-11-27,0,0.0,,0.0,0.0
2015-11-28,0,0.0,,0.0,0.0
2015-11-29,0,0.0,,0.0,0.0
2015-11-30,0,0.0,,0.0,0.0
2015-12-01,0,0.0,False,0.0,0.0
2015-12-02,36,0.0,,0.0,0.0
2015-12-03,0,0.0,,0.0,0.0
2015-12-04,0,0.0,,0.0,0.0
2015-12-05,57,0.0,,0.0,0.0
2015-12-06,67,0.0,,0.0,0.0
2015-12-07,0,0.0,,0.0,0.0
2015-12-08,0,0.0,,0.0,0.0
2015-12-09,43,0.0,,0.0,0.0
2015-12-10,0,0.0,,0.0,0.0
2015-12-11,0,0.0,,0.0,0.0
2015-12-12,71,0.0,,0.0,0.0
2015-12-13,0,0.0,,0.0,0.0
2015-12-14,0,0.0,,0.0,0.0
2015-12-15,0,0.0,,0.0,0.0
2015-12-16,0,0.0,,0.0,0.0
2015-12-17,59,0.0,,0.0,0.0
2015-12-18,0,0.0,,0.0,0.0
2015-12-19,54,0.0,,0.0,0.0
2015-12-20,49,0.0,,0.0,0.0
2015-12-21,0,0.0,,0.0,0.0
2015-12-22,0,0.0,,0.0,0.0
2015-12-23,0,0.0,,0.0,0.0
2015-12-24,0,0.0,,0.0,0.0
2015-12-25,0,0.0,,0.0,0.0
2015-12-26,100,0.0,,0.0,0.0
2015-12-27,0,0.0,,0.0,0.0
2015-12-28,0,0.0,,0.0,0.0
2015-12-29,0,0.0,,0.0,0.0
2015-12-30,0,0.0,,0.0,0.0
2015-12-31,0,0.0,,0.0,0.0
2016-01-01,0,4.0,False,0.04,0.0
2016-01-02,0,4.0,,0.04,0.0
2016-01-03,0,4.0,,0.04,0.0
2016-01-04,0,4.0,,0.04,0.0
2016-01-05,0,4.0,,0.04,0.0
2016-01-06,0,4.0,,0.04,0.0
2016-01-07,0,4.0,,0.04,0.0
2016-01-08,0,4.0,,0.04,0.0
2016-01-09,0,4.0,,0.04,0.0
2016-01-10,48,4.0,,0.04,1.92
2016-01-11,30,4.0,,0.04,1.2
2016-01-12,0,4.0,,0.04,0.0
2016-01-13,0,4.0,,0.04,0.0
2016-01-14,0,4.0,,0.04,0.0
2016-01-15,0,4.0,,0.04,0.0
2016-01-16,0,4.0,,0.04,0.0
2016-01-17,39,4.0,,0.04,1.56
2016-01-18,0,4.0,,0.04,0.0
2016-01-19,0,4.0,,0.04,0.0
2016-01-20,0,4.0,,0.04,0.0
2016-01-21,0,4.0,,0.04,0.0
2016-01-22,0,4.0,,0.04,0.0
2016-01-23,0,4.0,,0.04,0.0
2016-01-24,0,4.0,,0.04,0.0
2016-01-25,100,4.0,,0.04,4.0
2016-01-26,22,4.0,,0.04,0.88
2016-01-27,0,4.0,,0.04,0.0
2016-01-28,0,4.0,,0.04,0.0
2016-01-29,0,4.0,,0.04,0.0
2016-01-30,0,4.0,,0.04,0.0
2016-01-31,64,4.0,,0.04,2.56
2016-02-01,0,3.0,False,0.03,0.0
2016-02-02,0,3.0,,0.03,0.0
2016-02-03,0,3.0,,0.03,0.0
2016-02-04,0,3.0,,0.03,0.0
2016-02-05,0,3.0,,0.03,0.0
2016-02-06,0,3.0,,0.03,0.0
2016-02-07,47,3.0,,0.03,1.41
2016-02-08,24,3.0,,0.03,0.72
2016-02-09,0,3.0,,0.03,0.0
2016-02-10,56,3.0,,0.03,1.68
2016-02-11,76,3.0,,0.03,2.28
2016-02-12,32,3.0,,0.03,0.96
2016-02-13,0,3.0,,0.03,0.0
2016-02-14,75,3.0,,0.03,2.25
2016-02-15,0,3.0,,0.03,0.0
2016-02-16,0,3.0,,0.03,0.0
2016-02-17,0,3.0,,0.03,0.0
2016-02-18,0,3.0,,0.03,0.0
2016-02-19,0,3.0,,0.03,0.0
2016-02-20,33,3.0,,0.03,0.99
2016-02-21,62,3.0,,0.03,1.8599999999999999
2016-02-22,23,3.0,,0.03,0.69
2016-02-23,0,3.0,,0.03,0.0
2016-02-24,0,3.0,,0.03,0.0
2016-02-25,0,3.0,,0.03,0.0
2016-02-26,0,3.0,,0.03,0.0
2016-02-27,100,3.0,,0.03,3.0
2016-02-28,0,3.0,,0.03,0.0
2016-02-29,0,3.0,,0.03,0.0
2016-03-01,0,0.0,False,0.0,0.0
2016-03-02,0,0.0,,0.0,0.0
2016-03-03,100,0.0,,0.0,0.0
2016-03-04,25,0.0,,0.0,0.0
2016-03-05,0,0.0,,0.0,0.0
2016-03-06,0,0.0,,0.0,0.0
2016-03-07,27,0.0,,0.0,0.0
2016-03-08,40,0.0,,0.0,0.0
2016-03-09,0,0.0,,0.0,0.0
2016-03-10,31,0.0,,0.0,0.0
2016-03-11,22,0.0,,0.0,0.0
2016-03-12,0,0.0,,0.0,0.0
2016-03-13,0,0.0,,0.0,0.0
2016-03-14,0,0.0,,0.0,0.0
2016-03-15,0,0.0,,0.0,0.0
2016-03-16,0,0.0,,0.0,0.0
2016-03-17,0,0.0,,0.0,0.0
2016-03-18,23,0.0,,0.0,0.0
2016-03-19,0,0.0,,0.0,0.0
2016-03-20,0,0.0,,0.0,0.0
2016-03-21,0,0.0,,0.0,0.0
2016-03-22,0,0.0,,0.0,0.0
2016-03-23,24,0.0,,0.0,0.0
2016-03-24,0,0.0,,0.0,0.0
2016-03-25,0,0.0,,0.0,0.0
2016-03-26,0,0.0,,0.0,0.0
2016-03-27,28,0.0,,0.0,0.0
2016-03-28,0,0.0,,0.0,0.0
2016-03-29,0,0.0,,0.0,0.0
2016-03-30,0,0.0,,0.0,0.0
2016-03-31,37,0.0,,0.0,0.0
2016-04-01,100,4.0,False,0.04,4.0
2016-04-02,0,4.0,,0.04,0.0
2016-04-03,0,4.0,,0.04,0.0
2016-04-04,0,4.0,,0.04,0.0
2016-04-05,0,4.0,,0.04,0.0
2016-04-06,49,4.0,,0.04,1.96
2016-04-07,0,4.0,,0.04,0.0
2016-04-08,0,4.0,,0.04,0.0
2016-04-09,0,4.0,,0.04,0.0
2016-04-10,0,4.0,,0.04,0.0
2016-04-11,0,4.0,,0.04,0.0
2016-04-12,0,4.0,,0.04,0.0
2016-04-13,0,4.0,,0.04,0.0
2016-04-14,0,4.0,,0.04,0.0
2016-04-15,57,4.0,,0.04,2.2800000000000002
2016-04-16,0,4.0,,0.04,0.0
2016-04-17,0,4.0,,0.04,0.0
2016-04-18,0,4.0,,0.04,0.0
2016-04-19,0,4.0,,0.04,0.0
2016-04-20,0,4.0,,0.04,0.0
2016-04-21,0,4.0,,0.04,0.0
2016-04-22,76,4.0,,0.04,3.04
2016-04-23,0,4.0,,0.04,0.0
2016-04-24,0,4.0,,0.04,0.0
2016-04-25,0,4.0,,0.04,0.0
2016-04-26,0,4.0,,0.04,0.0
2016-04-27,0,4.0,,0.04,0.0
2016-04-28,38,4.0,,0.04,1.52
2016-04-29,0,4.0,,0.04,0.0
2016-04-30,0,4.0,,0.04,0.0
2016-05-01,0,5.0,False,0.05,0.0
2016-05-02,0,5.0,,0.05,0.0
2016-05-03,0,5.0,,0.05,0.0
2016-05-04,0,5.0,,0.05,0.0
2016-05-05,0,5.0,,0.05,0.0
2016-05-06,0,5.0,,0.05,0.0
2016-05-07,0,5.0,,0.05,0.0
2016-05-08,55,5.0,,0.05,2.75
2016-05-09,0,5.0,,0.05,0.0
2016-05-10,0,5.0,,0.05,0.0
2016-05-11,0,5.0,,0.05,0.0
2016-05-12,0,5.0,,0.05,0.0
2016-05-13,0,5.0,,0.05,0.0
2016-05-14,0,5.0,,0.05,0.0
2016-05-15,100,5.0,,0.05,5.0
2016-05-16,0,5.0,,0.05,0.0
2016-05-17,0,5.0,,0.05,0.0
2016-05-18,0,5.0,,0.05,0.0
2016-05-19,0,5.0,,0.05,0.0
2016-05-20,0,5.0,,0.05,0.0
2016-05-21,0,5.0,,0.05,0.0
2016-05-22,0,5.0,,0.05,0.0
2016-05-23,0,5.0,,0.05,0.0
2016-05-24,0,5.0,,0.05,0.0
2016-05-25,0,5.0,,0.05,0.0
2016-05-26,45,5.0,,0.05,2.25
2016-05-27,0,5.0,,0.05,0.0
2016-05-28,0,5.0,,0.05,0.0
2016-05-29,51,5.0,,0.05,2.5500000000000003
2016-05-30,80,5.0,,0.05,4.0
2016-05-31,0,5.0,,0.05,0.0
2016-06-01,67,4.0,False,0.04,2.68
2016-06-02,86,4.0,,0.04,3.44
2016-06-03,0,4.0,,0.04,0.0
2016-06-04,0,4.0,,0.04,0.0
2016-06-05,0,4.0,,0.04,0.0
2016-06-06,46,4.0,,0.04,1.84
2016-06-07,0,4.0,,0.04,0.0
2016-06-08,76,4.0,,0.04,3.04
2016-06-09,0,4.0,,0.04,0.0
2016-06-10,0,4.0,,0.04,0.0
2016-06-11,0,4.0,,0.04,0.0
2016-06-12,0,4.0,,0.04,0.0
2016-06-13,0,4.0,,0.04,0.0
2016-06-14,0,4.0,,0.04,0.0
2016-06-15,100,4.0,,0.04,4.0
2016-06-16,0,4.0,,0.04,0.0
2016-06-17,0,4.0,,0.04,0.0
2016-06-18,0,4.0,,0.04,0.0
2016-06-19,0,4.0,,0.04,0.0
2016-06-20,0,4.0,,0.04,0.0
2016-06-21,0,4.0,,0.04,0.0
2016-06-22,0,4.0,,0.04,0.0
2016-06-23,0,4.0,,0.04,0.0
2016-06-24,42,4.0,,0.04,1.68
2016-06-25,0,4.0,,0.04,0.0
2016-06-26,0,4.0,,0.04,0.0
2016-06-27,0,4.0,,0.04,0.0
2016-06-28,52,4.0,,0.04,2.08
2016-06-29,0,4.0,,0.04,0.0
2016-06-30,79,4.0,,0.04,3.16
2016-07-01,0,3.0,False,0.03,0.0
2016-07-02,100,3.0,,0.03,3.0
2016-07-03,0,3.0,,0.03,0.0
2016-07-04,0,3.0,,0.03,0.0
2016-07-05,0,3.0,,0.03,0.0
2016-07-06,0,3.0,,0.03,0.0
2016-07-07,0,3.0,,0.03,0.0
2016-07-08,33,3.0,,0.03,0.99
2016-07-09,32,3.0,,0.03,0.96
2016-07-10,0,3.0,,0.03,0.0
2016-07-11,0,3.0,,0.03,0.0
2016-07-12,0,3.0,,0.03,0.0
2016-07-13,0,3.0,,0.03,0.0
2016-07-14,0,3.0,,0.03,0.0
2016-07-15,0,3.0,,0.03,0.0
2016-07-16,0,3.0,,0.03,0.0
2016-07-17,38,3.0,,0.03,1.14
2016-07-18,0,3.0,,0.03,0.0
2016-07-19,0,3.0,,0.03,0.0
2016-07-20,0,3.0,,0.03,0.0
2016-07-21,0,3.0,,0.03,0.0
2016-07-22,0,3.0,,0.03,0.0
2016-07-23,0,3.0,,0.03,0.0
2016-07-24,0,3.0,,0.03,0.0
2016-07-25,34,3.0,,0.03,1.02
2016-07-26,0,3.0,,0.03,0.0
2016-07-27,0,3.0,,0.03,0.0
2016-07-28,28,3.0,,0.03,0.84
2016-07-29,0,3.0,,0.03,0.0
2016-07-30,52,3.0,,0.03,1.56
2016-07-31,0,3.0,,0.03,0.0
2016-08-01,0,2.0,False,0.02,0.0
2016-08-02,0,2.0,,0.02,0.0
2016-08-03,100,2.0,,0.02,2.0
2016-08-04,0,2.0,,0.02,0.0
2016-08-05,0,2.0,,0.02,0.0
2016-08-06,0,2.0,,0.02,0.0
2016-08-07,0,2.0,,0.02,0.0
2016-08-08,0,2.0,,0.02,0.0
2016-08-09,0,2.0,,0.02,0.0
2016-08-10,0,2.0,,0.02,0.0
2016-08-11,0,2.0,,0.02,0.0
2016-08-12,0,2.0,,0.02,0.0
2016-08-13,0,2.0,,0.02,0.0
2016-08-14,0,2.0,,0.02,0.0
2016-08-15,0,2.0,,0.02,0.0
2016-08-16,0,2.0,,0.02,0.0
2016-08-17,0,2.0,,0.02,0.0
2016-08-18,0,2.0,,0.02,0.0
2016-08-19,0,2.0,,0.02,0.0
2016-08-20,0,2.0,,0.02,0.0
2016-08-21,92,2.0,,0.02,1.84
2016-08-22,0,2.0,,0.02,0.0
2016-08-23,0,2.0,,0.02,0.0
2016-08-24,0,2.0,,0.02,0.0
2016-08-25,54,2.0,,0.02,1.08
2016-08-26,45,2.0,,0.02,0.9
2016-08-27,0,2.0,,0.02,0.0
2016-08-28,0,2.0,,0.02,0.0
2016-08-29,0,2.0,,0.02,0.0
2016-08-30,0,2.0,,0.02,0.0
2016-08-31,0,2.0,,0.02,0.0
2016-09-01,0,0.0,False,0.0,0.0
2016-09-02,55,0.0,,0.0,0.0
2016-09-03,0,0.0,,0.0,0.0
2016-09-04,0,0.0,,0.0,0.0
2016-09-05,0,0.0,,0.0,0.0
2016-09-06,0,0.0,,0.0,0.0
2016-09-07,0,0.0,,0.0,0.0
2016-09-08,0,0.0,,0.0,0.0
2016-09-09,0,0.0,,0.0,0.0
2016-09-10,0,0.0,,0.0,0.0
2016-09-11,0,0.0,,0.0,0.0
2016-09-12,0,0.0,,0.0,0.0
2016-09-13,100,0.0,,0.0,0.0
2016-09-14,35,0.0,,0.0,0.0
2016-09-15,0,0.0,,0.0,0.0
2016-09-16,0,0.0,,0.0,0.0
2016-09-17,0,0.0,,0.0,0.0
2016-09-18,0,0.0,,0.0,0.0
2016-09-19,0,0.0,,0.0,0.0
2016-09-20,46,0.0,,0.0,0.0
2016-09-21,0,0.0,,0.0,0.0
2016-09-22,0,0.0,,0.0,0.0
2016-09-23,0,0.0,,0.0,0.0
2016-09-24,0,0.0,,0.0,0.0
2016-09-25,0,0.0,,0.0,0.0
2016-09-26,50,0.0,,0.0,0.0
2016-09-27,33,0.0,,0.0,0.0
2016-09-28,0,0.0,,0.0,0.0
2016-09-29,62,0.0,,0.0,0.0
2016-09-30,29,0.0,,0.0,0.0
2016-10-01,0,12.0,False,0.12,0.0
2016-10-02,0,12.0,,0.12,0.0
2016-10-03,0,12.0,,0.12,0.0
2016-10-04,0,12.0,,0.12,0.0
2016-10-05,31,12.0,,0.12,3.7199999999999998
2016-10-06,0,12.0,,0.12,0.0
2016-10-07,0,12.0,,0.12,0.0
2016-10-08,0,12.0,,0.12,0.0
2016-10-09,0,12.0,,0.12,0.0
2016-10-10,24,12.0,,0.12,2.88
2016-10-11,67,12.0,,0.12,8.04
2016-10-12,100,12.0,,0.12,12.0
2016-10-13,49,12.0,,0.12,5.88
2016-10-14,0,12.0,,0.12,0.0
2016-10-15,0,12.0,,0.12,0.0
2016-10-16,73,12.0,,0.12,8.76
2016-10-17,0,12.0,,0.12,0.0
2016-10-18,0,12.0,,0.12,0.0
2016-10-19,0,12.0,,0.12,0.0
2016-10-20,0,12.0,,0.12,0.0
2016-10-21,0,12.0,,0.12,0.0
2016-10-22,0,12.0,,0.12,0.0
2016-10-23,0,12.0,,0.12,0.0
2016-10-24,0,12.0,,0.12,0.0
2016-10-25,0,12.0,,0.12,0.0
2016-10-26,0,12.0,,0.12,0.0
2016-10-27,0,12.0,,0.12,0.0
2016-10-28,0,12.0,,0.12,0.0
2016-10-29,52,12.0,,0.12,6.24
2016-10-30,0,12.0,,0.12,0.0
2016-10-31,26,12.0,,0.12,3.12
2016-11-01,0,0.0,False,0.0,0.0
2016-11-02,100,0.0,,0.0,0.0
2016-11-03,0,0.0,,0.0,0.0
2016-11-04,0,0.0,,0.0,0.0
2016-11-05,0,0.0,,0.0,0.0
2016-11-06,0,0.0,,0.0,0.0
2016-11-07,0,0.0,,0.0,0.0
2016-11-08,0,0.0,,0.0,0.0
2016-11-09,0,0.0,,0.0,0.0
2016-11-10,0,0.0,,0.0,0.0
2016-11-11,75,0.0,,0.0,0.0
2016-11-12,0,0.0,,0.0,0.0
2016-11-13,0,0.0,,0.0,0.0
2016-11-14,0,0.0,,0.0,0.0
2016-11-15,0,0.0,,0.0,0.0
2016-11-16,0,0.0,,0.0,0.0
2016-11-17,0,0.0,,0.0,0.0
2016-11-18,0,0.0,,0.0,0.0
2016-11-19,0,0.0,,0.0,0.0
2016-11-20,0,0.0,,0.0,0.0
2016-11-21,0,0.0,,0.0,0.0
2016-11-22,0,0.0,,0.0,0.0
2016-11-23,0,0.0,,0.0,0.0
2016-11-24,0,0.0,,0.0,0.0
2016-11-25,0,0.0,,0.0,0.0
2016-11-26,0,0.0,,0.0,0.0
2016-11-27,0,0.0,,0.0,0.0
2016-11-28,0,0.0,,0.0,0.0
2016-11-29,0,0.0,,0.0,0.0
2016-11-30,0,0.0,,0.0,0.0
2016-12-01,0,2.0,False,0.02,0.0
2016-12-02,0,2.0,,0.02,0.0
2016-12-03,0,2.0,,0.02,0.0
2016-12-04,0,2.0,,0.02,0.0
2016-12-05,0,2.0,,0.02,0.0
2016-12-06,0,2.0,,0.02,0.0
2016-12-07,0,2.0,,0.02,0.0
2016-12-08,0,2.0,,0.02,0.0
2016-12-09,46,2.0,,0.02,0.92
2016-12-10,0,2.0,,0.02,0.0
2016-12-11,0,2.0,,0.02,0.0
2016-12-12,0,2.0,,0.02,0.0
2016-12-13,0,2.0,,0.02,0.0
2016-12-14,0,2.0,,0.02,0.0
2016-12-15,0,2.0,,0.02,0.0
2016-12-16,0,2.0,,0.02,0.0
2016-12-17,0,2.0,,0.02,0.0
2016-12-18,0,2.0,,0.02,0.0
2016-12-19,0,2.0,,0.02,0.0
2016-12-20,0,2.0,,0.02,0.0
2016-12-21,0,2.0,,0.02,0.0
2016-12-22,0,2.0,,0.02,0.0
2016-12-23,0,2.0,,0.02,0.0
2016-12-24,0,2.0,,0.02,0.0
2016-12-25,0,2.0,,0.02,0.0
2016-12-26,0,2.0,,0.02,0.0
2016-12-27,0,2.0,,0.02,0.0
2016-12-28,0,2.0,,0.02,0.0
2016-12-29,0,2.0,,0.02,0.0
2016-12-30,100,2.0,,0.02,2.0
2016-12-31,0,2.0,,0.02,0.0
2017-01-01,0,2.0,False,0.02,0.0
2017-01-02,0,2.0,,0.02,0.0
2017-01-03,0,2.0,,0.02,0.0
2017-01-04,0,2.0,,0.02,0.0
2017-01-05,0,2.0,,0.02,0.0
2017-01-06,0,2.0,,0.02,0.0
2017-01-07,58,2.0,,0.02,1.16
2017-01-08,47,2.0,,0.02,0.9400000000000001
2017-01-09,0,2.0,,0.02,0.0
2017-01-10,0,2.0,,0.02,0.0
2017-01-11,0,2.0,,0.02,0.0
2017-01-12,100,2.0,,0.02,2.0
2017-01-13,0,2.0,,0.02,0.0
2017-01-14,0,2.0,,0.02,0.0
2017-01-15,0,2.0,,0.02,0.0
2017-01-16,87,2.0,,0.02,1.74
2017-01-17,58,2.0,,0.02,1.16
2017-01-18,0,2.0,,0.02,0.0
2017-01-19,0,2.0,,0.02,0.0
2017-01-20,0,2.0,,0.02,0.0
2017-01-21,0,2.0,,0.02,0.0
2017-01-22,0,2.0,,0.02,0.0
2017-01-23,0,2.0,,0.02,0.0
2017-01-24,0,2.0,,0.02,0.0
2017-01-25,0,2.0,,0.02,0.0
2017-01-26,0,2.0,,0.02,0.0
2017-01-27,55,2.0,,0.02,1.1
2017-01-28,0,2.0,,0.02,0.0
2017-01-29,0,2.0,,0.02,0.0
2017-01-30,78,2.0,,0.02,1.56
2017-01-31,0,2.0,,0.02,0.0
2017-02-01,0,3.0,False,0.03,0.0
2017-02-02,0,3.0,,0.03,0.0
2017-02-03,100,3.0,,0.03,3.0
2017-02-04,0,3.0,,0.03,0.0
2017-02-05,47,3.0,,0.03,1.41
2017-02-06,0,3.0,,0.03,0.0
2017-02-07,0,3.0,,0.03,0.0
2017-02-08,52,3.0,,0.03,1.56
2017-02-09,0,3.0,,0.03,0.0
2017-02-10,40,3.0,,0.03,1.2
2017-02-11,0,3.0,,0.03,0.0
2017-02-12,0,3.0,,0.03,0.0
2017-02-13,0,3.0,,0.03,0.0
2017-02-14,0,3.0,,0.03,0.0
2017-02-15,0,3.0,,0.03,0.0
2017-02-16,0,3.0,,0.03,0.0
2017-02-17,37,3.0,,0.03,1.1099999999999999
2017-02-18,0,3.0,,0.03,0.0
2017-02-19,0,3.0,,0.03,0.0
2017-02-20,47,3.0,,0.03,1.41
2017-02-21,0,3.0,,0.03,0.0
2017-02-22,0,3.0,,0.03,0.0
2017-02-23,0,3.0,,0.03,0.0
2017-02-24,0,3.0,,0.03,0.0
2017-02-25,0,3.0,,0.03,0.0
2017-02-26,0,3.0,,0.03,0.0
2017-02-27,0,3.0,,0.03,0.0
2017-02-28,52,3.0,,0.03,1.56
2017-03-01,0,2.0,False,0.02,0.0
2017-03-02,100,2.0,,0.02,2.0
2017-03-03,67,2.0,,0.02,1.34
2017-03-04,0,2.0,,0.02,0.0
2017-03-05,0,2.0,,0.02,0.0
2017-03-06,48,2.0,,0.02,0.96
2017-03-07,43,2.0,,0.02,0.86
2017-03-08,70,2.0,,0.02,1.4000000000000001
2017-03-09,0,2.0,,0.02,0.0
2017-03-10,0,2.0,,0.02,0.0
2017-03-11,0,2.0,,0.02,0.0
2017-03-12,0,2.0,,0.02,0.0
2017-03-13,0,2.0,,0.02,0.0
2017-03-14,0,2.0,,0.02,0.0
2017-03-15,0,2.0,,0.02,0.0
2017-03-16,0,2.0,,0.02,0.0
2017-03-17,94,2.0,,0.02,1.8800000000000001
2017-03-18,0,2.0,,0.02,0.0
2017-03-19,42,2.0,,0.02,0.84
2017-03-20,0,2.0,,0.02,0.0
2017-03-21,0,2.0,,0.02,0.0
2017-03-22,63,2.0,,0.02,1.26
2017-03-23,0,2.0,,0.02,0.0
2017-03-24,0,2.0,,0.02,0.0
2017-03-25,0,2.0,,0.02,0.0
2017-03-26,0,2.0,,0.02,0.0
2017-03-27,0,2.0,,0.02,0.0
2017-03-28,0,2.0,,0.02,0.0
2017-03-29,0,2.0,,0.02,0.0
2017-03-30,0,2.0,,0.02,0.0
2017-03-31,0,2.0,,0.02,0.0
2017-04-01,0,0.0,False,0.0,0.0
2017-04-02,0,0.0,,0.0,0.0
2017-04-03,0,0.0,,0.0,0.0
2017-04-04,0,0.0,,0.0,0.0
2017-04-05,0,0.0,,0.0,0.0
2017-04-06,0,0.0,,0.0,0.0
2017-04-07,0,0.0,,0.0,0.0
2017-04-08,0,0.0,,0.0,0.0
2017-04-09,0,0.0,,0.0,0.0
2017-04-10,0,0.0,,0.0,0.0
2017-04-11,0,0.0,,0.0,0.0
2017-04-12,0,0.0,,0.0,0.0
2017-04-13,0,0.0,,0.0,0.0
2017-04-14,90,0.0,,0.0,0.0
2017-04-15,0,0.0,,0.0,0.0
2017-04-16,0,0.0,,0.0,0.0
2017-04-17,69,0.0,,0.0,0.0
2017-04-18,0,0.0,,0.0,0.0
2017-04-19,0,0.0,,0.0,0.0
2017-04-20,100,0.0,,0.0,0.0
2017-04-21,0,0.0,,0.0,0.0
2017-04-22,0,0.0,,0.0,0.0
2017-04-23,0,0.0,,0.0,0.0
2017-04-24,0,0.0,,0.0,0.0
2017-04-25,0,0.0,,0.0,0.0
2017-04-26,0,0.0,,0.0,0.0
2017-04-27,0,0.0,,0.0,0.0
2017-04-28,0,0.0,,0.0,0.0
2017-04-29,0,0.0,,0.0,0.0
2017-04-30,88,0.0,,0.0,0.0
2017-05-01,29,5.0,False,0.05,1.4500000000000002
2017-05-02,0,5.0,,0.05,0.0
2017-05-03,0,5.0,,0.05,0.0
2017-05-04,0,5.0,,0.05,0.0
2017-05-05,26,5.0,,0.05,1.3
2017-05-06,0,5.0,,0.05,0.0
2017-05-07,0,5.0,,0.05,0.0
2017-05-08,0,5.0,,0.05,0.0
2017-05-09,0,5.0,,0.05,0.0
2017-05-10,100,5.0,,0.05,5.0
2017-05-11,0,5.0,,0.05,0.0
2017-05-12,0,5.0,,0.05,0.0
2017-05-13,0,5.0,,0.05,0.0
2017-05-14,0,5.0,,0.05,0.0
2017-05-15,31,5.0,,0.05,1.55
2017-05-16,0,5.0,,0.05,0.0
2017-05-17,0,5.0,,0.05,0.0
2017-05-18,82,5.0,,0.05,4.1000000000000005
2017-05-19,0,5.0,,0.05,0.0
2017-05-20,0,5.0,,0.05,0.0
2017-05-21,0,5.0,,0.05,0.0
2017-05-22,0,5.0,,0.05,0.0
2017-05-23,0,5.0,,0.05,0.0
2017-05-24,35,5.0,,0.05,1.75
2017-05-25,0,5.0,,0.05,0.0
2017-05-26,0,5.0,,0.05,0.0
2017-05-27,0,5.0,,0.05,0.0
2017-05-28,50,5.0,,0.05,2.5
2017-05-29,0,5.0,,0.05,0.0
2017-05-30,21,5.0,,0.05,1.05
2017-05-31,0,5.0,,0.05,0.0
2017-06-01,0,0.0,False,0.0,0.0
2017-06-02,100,0.0,,0.0,0.0
2017-06-03,68,0.0,,0.0,0.0
