date,Verizon Stock Price_unscaled,Verizon Stock Price_monthly,scale,Verizon Stock Price
2011-09-12,0,8.0,0.08,0.0
2011-09-13,0,8.0,0.08,0.0
2011-09-14,56,8.0,0.08,4.48
2011-09-15,37,8.0,0.08,2.96
2011-09-16,0,8.0,0.08,0.0
2011-09-17,50,8.0,0.08,4.0
2011-09-18,0,8.0,0.08,0.0
2011-09-19,38,8.0,0.08,3.04
2011-09-20,0,8.0,0.08,0.0
2011-09-21,32,8.0,0.08,2.56
2011-09-22,0,8.0,0.08,0.0
2011-09-23,69,8.0,0.08,5.5200000000000005
2011-09-24,0,8.0,0.08,0.0
2011-09-25,100,8.0,0.08,8.0
2011-09-26,57,8.0,0.08,4.5600000000000005
2011-09-27,0,8.0,0.08,0.0
2011-09-28,0,8.0,0.08,0.0
2011-09-29,0,8.0,0.08,0.0
2011-09-30,0,8.0,0.08,0.0
2011-10-01,74,8.0,0.08,5.92
2011-10-02,0,8.0,0.08,0.0
2011-10-03,0,8.0,0.08,0.0
2011-10-04,0,8.0,0.08,0.0
2011-10-05,0,8.0,0.08,0.0
2011-10-06,0,8.0,0.08,0.0
2011-10-07,0,8.0,0.08,0.0
2011-10-08,0,8.0,0.08,0.0
2011-10-09,41,8.0,0.08,3.2800000000000002
2011-10-10,58,8.0,0.08,4.64
2011-10-11,46,8.0,0.08,3.68
2011-10-12,100,8.0,0.08,8.0
2011-10-13,0,8.0,0.08,0.0
2011-10-14,37,8.0,0.08,2.96
2011-10-15,0,8.0,0.08,0.0
2011-10-16,0,8.0,0.08,0.0
2011-10-17,0,8.0,0.08,0.0
2011-10-18,0,8.0,0.08,0.0
2011-10-19,0,8.0,0.08,0.0
2011-10-20,0,8.0,0.08,0.0
2011-10-21,0,8.0,0.08,0.0
2011-10-22,50,8.0,0.08,4.0
2011-10-23,0,8.0,0.08,0.0
2011-10-24,0,8.0,0.08,0.0
2011-10-25,36,8.0,0.08,2.88
2011-10-26,0,8.0,0.08,0.0
2011-10-27,67,8.0,0.08,5.36
2011-10-28,0,8.0,0.08,0.0
2011-10-29,0,8.0,0.08,0.0
2011-10-30,0,8.0,0.08,0.0
2011-10-31,37,8.0,0.08,2.96
2011-11-01,0,5.0,0.05,0.0
2011-11-02,14,5.0,0.05,0.7000000000000001
2011-11-03,0,5.0,0.05,0.0
2011-11-04,33,5.0,0.05,1.6500000000000001
2011-11-05,0,5.0,0.05,0.0
2011-11-06,0,5.0,0.05,0.0
2011-11-07,0,5.0,0.05,0.0
2011-11-08,0,5.0,0.05,0.0
2011-11-09,19,5.0,0.05,0.9500000000000001
2011-11-10,0,5.0,0.05,0.0
2011-11-11,0,5.0,0.05,0.0
2011-11-12,0,5.0,0.05,0.0
2011-11-13,0,5.0,0.05,0.0
2011-11-14,68,5.0,0.05,3.4000000000000004
2011-11-15,0,5.0,0.05,0.0
2011-11-16,0,5.0,0.05,0.0
2011-11-17,0,5.0,0.05,0.0
2011-11-18,100,5.0,0.05,5.0
2011-11-19,0,5.0,0.05,0.0
2011-11-20,0,5.0,0.05,0.0
2011-11-21,15,5.0,0.05,0.75
2011-11-22,18,5.0,0.05,0.9
2011-11-23,20,5.0,0.05,1.0
2011-11-24,0,5.0,0.05,0.0
2011-11-25,0,5.0,0.05,0.0
2011-11-26,0,5.0,0.05,0.0
2011-11-27,0,5.0,0.05,0.0
2011-11-28,0,5.0,0.05,0.0
2011-11-29,12,5.0,0.05,0.6000000000000001
2011-11-30,0,5.0,0.05,0.0
2011-12-01,0,7.0,0.07,0.0
2011-12-02,28,7.0,0.07,1.9600000000000002
2011-12-03,63,7.0,0.07,4.41
2011-12-04,0,7.0,0.07,0.0
2011-12-05,58,7.0,0.07,4.0600000000000005
2011-12-06,0,7.0,0.07,0.0
2011-12-07,0,7.0,0.07,0.0
2011-12-08,44,7.0,0.07,3.08
2011-12-09,35,7.0,0.07,2.45
2011-12-10,0,7.0,0.07,0.0
2011-12-11,0,7.0,0.07,0.0
2011-12-12,0,7.0,0.07,0.0
2011-12-13,100,7.0,0.07,7.000000000000001
2011-12-14,0,7.0,0.07,0.0
2011-12-15,0,7.0,0.07,0.0
2011-12-16,47,7.0,0.07,3.2900000000000005
2011-12-17,0,7.0,0.07,0.0
2011-12-18,59,7.0,0.07,4.130000000000001
2011-12-19,0,7.0,0.07,0.0
2011-12-20,35,7.0,0.07,2.45
2011-12-21,0,7.0,0.07,0.0
2011-12-22,0,7.0,0.07,0.0
2011-12-23,0,7.0,0.07,0.0
2011-12-24,0,7.0,0.07,0.0
2011-12-25,0,7.0,0.07,0.0
2011-12-26,66,7.0,0.07,4.62
2011-12-27,74,7.0,0.07,5.180000000000001
2011-12-28,0,7.0,0.07,0.0
2011-12-29,0,7.0,0.07,0.0
2011-12-30,0,7.0,0.07,0.0
2011-12-31,0,7.0,0.07,0.0
2012-01-01,40,8.0,0.08,3.2
2012-01-02,31,8.0,0.08,2.48
2012-01-03,0,8.0,0.08,0.0
2012-01-04,30,8.0,0.08,2.4
2012-01-05,0,8.0,0.08,0.0
2012-01-06,0,8.0,0.08,0.0
2012-01-07,0,8.0,0.08,0.0
2012-01-08,52,8.0,0.08,4.16
2012-01-09,0,8.0,0.08,0.0
2012-01-10,0,8.0,0.08,0.0
2012-01-11,0,8.0,0.08,0.0
2012-01-12,77,8.0,0.08,6.16
2012-01-13,0,8.0,0.08,0.0
2012-01-14,0,8.0,0.08,0.0
2012-01-15,47,8.0,0.08,3.7600000000000002
2012-01-16,0,8.0,0.08,0.0
2012-01-17,59,8.0,0.08,4.72
2012-01-18,100,8.0,0.08,8.0
2012-01-19,39,8.0,0.08,3.12
2012-01-20,0,8.0,0.08,0.0
2012-01-21,77,8.0,0.08,6.16
2012-01-22,0,8.0,0.08,0.0
2012-01-23,48,8.0,0.08,3.84
2012-01-24,78,8.0,0.08,6.24
2012-01-25,0,8.0,0.08,0.0
2012-01-26,55,8.0,0.08,4.4
2012-01-27,28,8.0,0.08,2.24
2012-01-28,0,8.0,0.08,0.0
2012-01-29,0,8.0,0.08,0.0
2012-01-30,23,8.0,0.08,1.84
2012-01-31,0,8.0,0.08,0.0
2012-02-01,43,12.0,0.12,5.16
2012-02-02,0,12.0,0.12,0.0
2012-02-03,0,12.0,0.12,0.0
2012-02-04,100,12.0,0.12,12.0
2012-02-05,0,12.0,0.12,0.0
2012-02-06,0,12.0,0.12,0.0
2012-02-07,75,12.0,0.12,9.0
2012-02-08,73,12.0,0.12,8.76
2012-02-09,32,12.0,0.12,3.84
2012-02-10,53,12.0,0.12,6.359999999999999
2012-02-11,0,12.0,0.12,0.0
2012-02-12,27,12.0,0.12,3.2399999999999998
2012-02-13,72,12.0,0.12,8.64
2012-02-14,0,12.0,0.12,0.0
2012-02-15,0,12.0,0.12,0.0
2012-02-16,42,12.0,0.12,5.04
2012-02-17,0,12.0,0.12,0.0
2012-02-18,0,12.0,0.12,0.0
2012-02-19,30,12.0,0.12,3.5999999999999996
2012-02-20,25,12.0,0.12,3.0
2012-02-21,0,12.0,0.12,0.0
2012-02-22,25,12.0,0.12,3.0
2012-02-23,0,12.0,0.12,0.0
2012-02-24,0,12.0,0.12,0.0
2012-02-25,0,12.0,0.12,0.0
2012-02-26,28,12.0,0.12,3.36
2012-02-27,0,12.0,0.12,0.0
2012-02-28,89,12.0,0.12,10.68
2012-02-29,21,12.0,0.12,2.52
2012-03-01,0,11.0,0.11,0.0
2012-03-02,0,11.0,0.11,0.0
2012-03-03,0,11.0,0.11,0.0
2012-03-04,72,11.0,0.11,7.92
2012-03-05,0,11.0,0.11,0.0
2012-03-06,62,11.0,0.11,6.82
2012-03-07,31,11.0,0.11,3.41
2012-03-08,84,11.0,0.11,9.24
2012-03-09,30,11.0,0.11,3.3
2012-03-10,0,11.0,0.11,0.0
2012-03-11,99,11.0,0.11,10.89
2012-03-12,0,11.0,0.11,0.0
2012-03-13,0,11.0,0.11,0.0
2012-03-14,48,11.0,0.11,5.28
2012-03-15,0,11.0,0.11,0.0
2012-03-16,30,11.0,0.11,3.3
2012-03-17,82,11.0,0.11,9.02
2012-03-18,0,11.0,0.11,0.0
2012-03-19,0,11.0,0.11,0.0
2012-03-20,29,11.0,0.11,3.19
2012-03-21,0,11.0,0.11,0.0
2012-03-22,0,11.0,0.11,0.0
2012-03-23,61,11.0,0.11,6.71
2012-03-24,0,11.0,0.11,0.0
2012-03-25,0,11.0,0.11,0.0
2012-03-26,0,11.0,0.11,0.0
2012-03-27,0,11.0,0.11,0.0
2012-03-28,44,11.0,0.11,4.84
2012-03-29,77,11.0,0.11,8.47
2012-03-30,0,11.0,0.11,0.0
2012-03-31,100,11.0,0.11,11.0
2012-04-01,35,11.0,0.11,3.85
2012-04-02,42,11.0,0.11,4.62
2012-04-03,0,11.0,0.11,0.0
2012-04-04,34,11.0,0.11,3.74
2012-04-05,0,11.0,0.11,0.0
2012-04-06,0,11.0,0.11,0.0
2012-04-07,48,11.0,0.11,5.28
2012-04-08,0,11.0,0.11,0.0
2012-04-09,0,11.0,0.11,0.0
2012-04-10,0,11.0,0.11,0.0
2012-04-11,24,11.0,0.11,2.64
2012-04-12,46,11.0,0.11,5.06
2012-04-13,74,11.0,0.11,8.14
2012-04-14,0,11.0,0.11,0.0
2012-04-15,0,11.0,0.11,0.0
2012-04-16,27,11.0,0.11,2.97
2012-04-17,71,11.0,0.11,7.81
2012-04-18,0,11.0,0.11,0.0
2012-04-19,0,11.0,0.11,0.0
2012-04-20,38,11.0,0.11,4.18
2012-04-21,40,11.0,0.11,4.4
2012-04-22,0,11.0,0.11,0.0
2012-04-23,55,11.0,0.11,6.05
2012-04-24,54,11.0,0.11,5.94
2012-04-25,74,11.0,0.11,8.14
2012-04-26,0,11.0,0.11,0.0
2012-04-27,62,11.0,0.11,6.82
2012-04-28,82,11.0,0.11,9.02
2012-04-29,0,11.0,0.11,0.0
2012-04-30,100,11.0,0.11,11.0
2012-05-01,0,10.0,0.1,0.0
2012-05-02,33,10.0,0.1,3.3000000000000003
2012-05-03,0,10.0,0.1,0.0
2012-05-04,0,10.0,0.1,0.0
2012-05-05,0,10.0,0.1,0.0
2012-05-06,0,10.0,0.1,0.0
2012-05-07,0,10.0,0.1,0.0
2012-05-08,28,10.0,0.1,2.8000000000000003
2012-05-09,33,10.0,0.1,3.3000000000000003
2012-05-10,51,10.0,0.1,5.1000000000000005
2012-05-11,0,10.0,0.1,0.0
2012-05-12,70,10.0,0.1,7.0
2012-05-13,0,10.0,0.1,0.0
2012-05-14,0,10.0,0.1,0.0
2012-05-15,0,10.0,0.1,0.0
2012-05-16,53,10.0,0.1,5.300000000000001
2012-05-17,0,10.0,0.1,0.0
2012-05-18,56,10.0,0.1,5.6000000000000005
2012-05-19,0,10.0,0.1,0.0
2012-05-20,0,10.0,0.1,0.0
2012-05-21,0,10.0,0.1,0.0
2012-05-22,30,10.0,0.1,3.0
2012-05-23,26,10.0,0.1,2.6
2012-05-24,42,10.0,0.1,4.2
2012-05-25,48,10.0,0.1,4.800000000000001
2012-05-26,0,10.0,0.1,0.0
2012-05-27,40,10.0,0.1,4.0
2012-05-28,0,10.0,0.1,0.0
2012-05-29,100,10.0,0.1,10.0
2012-05-30,0,10.0,0.1,0.0
2012-05-31,0,10.0,0.1,0.0
2012-06-01,0,10.0,0.1,0.0
2012-06-02,67,10.0,0.1,6.7
2012-06-03,45,10.0,0.1,4.5
2012-06-04,42,10.0,0.1,4.2
2012-06-05,82,10.0,0.1,8.200000000000001
2012-06-06,0,10.0,0.1,0.0
2012-06-07,100,10.0,0.1,10.0
2012-06-08,79,10.0,0.1,7.9
2012-06-09,35,10.0,0.1,3.5
2012-06-10,0,10.0,0.1,0.0
2012-06-11,0,10.0,0.1,0.0
2012-06-12,48,10.0,0.1,4.800000000000001
2012-06-13,0,10.0,0.1,0.0
2012-06-14,63,10.0,0.1,6.300000000000001
2012-06-15,0,10.0,0.1,0.0
2012-06-16,37,10.0,0.1,3.7
2012-06-17,65,10.0,0.1,6.5
2012-06-18,39,10.0,0.1,3.9000000000000004
2012-06-19,0,10.0,0.1,0.0
2012-06-20,0,10.0,0.1,0.0
2012-06-21,0,10.0,0.1,0.0
2012-06-22,29,10.0,0.1,2.9000000000000004
2012-06-23,0,10.0,0.1,0.0
2012-06-24,0,10.0,0.1,0.0
2012-06-25,30,10.0,0.1,3.0
2012-06-26,0,10.0,0.1,0.0
2012-06-27,78,10.0,0.1,7.800000000000001
2012-06-28,92,10.0,0.1,9.200000000000001
2012-06-29,0,10.0,0.1,0.0
2012-06-30,0,10.0,0.1,0.0
2012-07-01,17,10.0,0.1,1.7000000000000002
2012-07-02,23,10.0,0.1,2.3000000000000003
2012-07-03,30,10.0,0.1,3.0
2012-07-04,0,10.0,0.1,0.0
2012-07-05,0,10.0,0.1,0.0
2012-07-06,21,10.0,0.1,2.1
2012-07-07,0,10.0,0.1,0.0
2012-07-08,0,10.0,0.1,0.0
2012-07-09,100,10.0,0.1,10.0
2012-07-10,16,10.0,0.1,1.6
2012-07-11,0,10.0,0.1,0.0
2012-07-12,18,10.0,0.1,1.8
2012-07-13,0,10.0,0.1,0.0
2012-07-14,39,10.0,0.1,3.9000000000000004
2012-07-15,0,10.0,0.1,0.0
2012-07-16,16,10.0,0.1,1.6
2012-07-17,46,10.0,0.1,4.6000000000000005
2012-07-18,0,10.0,0.1,0.0
2012-07-19,0,10.0,0.1,0.0
2012-07-20,0,10.0,0.1,0.0
2012-07-21,0,10.0,0.1,0.0
2012-07-22,0,10.0,0.1,0.0
2012-07-23,11,10.0,0.1,1.1
2012-07-24,0,10.0,0.1,0.0
2012-07-25,40,10.0,0.1,4.0
2012-07-26,0,10.0,0.1,0.0
2012-07-27,23,10.0,0.1,2.3000000000000003
2012-07-28,0,10.0,0.1,0.0
2012-07-29,0,10.0,0.1,0.0
2012-07-30,17,10.0,0.1,1.7000000000000002
2012-07-31,43,10.0,0.1,4.3
2012-08-01,0,8.0,0.08,0.0
2012-08-02,79,8.0,0.08,6.32
2012-08-03,61,8.0,0.08,4.88
2012-08-04,0,8.0,0.08,0.0
2012-08-05,0,8.0,0.08,0.0
2012-08-06,0,8.0,0.08,0.0
2012-08-07,100,8.0,0.08,8.0
2012-08-08,0,8.0,0.08,0.0
2012-08-09,48,8.0,0.08,3.84
2012-08-10,0,8.0,0.08,0.0
2012-08-11,0,8.0,0.08,0.0
2012-08-12,51,8.0,0.08,4.08
2012-08-13,0,8.0,0.08,0.0
2012-08-14,0,8.0,0.08,0.0
2012-08-15,54,8.0,0.08,4.32
2012-08-16,51,8.0,0.08,4.08
2012-08-17,0,8.0,0.08,0.0
2012-08-18,0,8.0,0.08,0.0
2012-08-19,0,8.0,0.08,0.0
2012-08-20,0,8.0,0.08,0.0
2012-08-21,71,8.0,0.08,5.68
2012-08-22,74,8.0,0.08,5.92
2012-08-23,0,8.0,0.08,0.0
2012-08-24,0,8.0,0.08,0.0
2012-08-25,67,8.0,0.08,5.36
2012-08-26,0,8.0,0.08,0.0
2012-08-27,72,8.0,0.08,5.76
2012-08-28,95,8.0,0.08,7.6000000000000005
2012-08-29,0,8.0,0.08,0.0
2012-08-30,0,8.0,0.08,0.0
2012-08-31,0,8.0,0.08,0.0
2012-09-01,0,12.0,0.12,0.0
2012-09-02,0,12.0,0.12,0.0
2012-09-03,31,12.0,0.12,3.7199999999999998
2012-09-04,26,12.0,0.12,3.12
2012-09-05,83,12.0,0.12,9.959999999999999
2012-09-06,62,12.0,0.12,7.4399999999999995
2012-09-07,0,12.0,0.12,0.0
2012-09-08,0,12.0,0.12,0.0
2012-09-09,0,12.0,0.12,0.0
2012-09-10,43,12.0,0.12,5.16
2012-09-11,50,12.0,0.12,6.0
2012-09-12,36,12.0,0.12,4.32
2012-09-13,0,12.0,0.12,0.0
2012-09-14,100,12.0,0.12,12.0
2012-09-15,0,12.0,0.12,0.0
2012-09-16,0,12.0,0.12,0.0
2012-09-17,82,12.0,0.12,9.84
2012-09-18,28,12.0,0.12,3.36
2012-09-19,42,12.0,0.12,5.04
2012-09-20,0,12.0,0.12,0.0
2012-09-21,0,12.0,0.12,0.0
2012-09-22,0,12.0,0.12,0.0
2012-09-23,0,12.0,0.12,0.0
2012-09-24,0,12.0,0.12,0.0
2012-09-25,23,12.0,0.12,2.76
2012-09-26,35,12.0,0.12,4.2
2012-09-27,25,12.0,0.12,3.0
2012-09-28,82,12.0,0.12,9.84
2012-09-29,0,12.0,0.12,0.0
2012-09-30,27,12.0,0.12,3.2399999999999998
2012-10-01,26,10.0,0.1,2.6
2012-10-02,100,10.0,0.1,10.0
2012-10-03,0,10.0,0.1,0.0
2012-10-04,70,10.0,0.1,7.0
2012-10-05,47,10.0,0.1,4.7
2012-10-06,0,10.0,0.1,0.0
2012-10-07,0,10.0,0.1,0.0
2012-10-08,29,10.0,0.1,2.9000000000000004
2012-10-09,21,10.0,0.1,2.1
2012-10-10,27,10.0,0.1,2.7
2012-10-11,0,10.0,0.1,0.0
2012-10-12,0,10.0,0.1,0.0
2012-10-13,0,10.0,0.1,0.0
2012-10-14,0,10.0,0.1,0.0
2012-10-15,39,10.0,0.1,3.9000000000000004
2012-10-16,43,10.0,0.1,4.3
2012-10-17,59,10.0,0.1,5.9
2012-10-18,29,10.0,0.1,2.9000000000000004
2012-10-19,0,10.0,0.1,0.0
2012-10-20,27,10.0,0.1,2.7
2012-10-21,81,10.0,0.1,8.1
2012-10-22,38,10.0,0.1,3.8000000000000003
2012-10-23,0,10.0,0.1,0.0
2012-10-24,0,10.0,0.1,0.0
2012-10-25,46,10.0,0.1,4.6000000000000005
2012-10-26,0,10.0,0.1,0.0
2012-10-27,0,10.0,0.1,0.0
2012-10-28,40,10.0,0.1,4.0
2012-10-29,0,10.0,0.1,0.0
2012-10-30,0,10.0,0.1,0.0
2012-10-31,35,10.0,0.1,3.5
2012-11-01,53,11.0,0.11,5.83
2012-11-02,0,11.0,0.11,0.0
2012-11-03,74,11.0,0.11,8.14
2012-11-04,0,11.0,0.11,0.0
2012-11-05,0,11.0,0.11,0.0
2012-11-06,37,11.0,0.11,4.07
2012-11-07,86,11.0,0.11,9.46
2012-11-08,100,11.0,0.11,11.0
2012-11-09,37,11.0,0.11,4.07
2012-11-10,50,11.0,0.11,5.5
2012-11-11,0,11.0,0.11,0.0
2012-11-12,37,11.0,0.11,4.07
2012-11-13,0,11.0,0.11,0.0
2012-11-14,0,11.0,0.11,0.0
2012-11-15,66,11.0,0.11,7.26
2012-11-16,0,11.0,0.11,0.0
2012-11-17,0,11.0,0.11,0.0
2012-11-18,0,11.0,0.11,0.0
2012-11-19,0,11.0,0.11,0.0
2012-11-20,47,11.0,0.11,5.17
2012-11-21,0,11.0,0.11,0.0
2012-11-22,43,11.0,0.11,4.73
2012-11-23,44,11.0,0.11,4.84
2012-11-24,78,11.0,0.11,8.58
2012-11-25,0,11.0,0.11,0.0
2012-11-26,0,11.0,0.11,0.0
2012-11-27,76,11.0,0.11,8.36
2012-11-28,44,11.0,0.11,4.84
2012-11-29,0,11.0,0.11,0.0
2012-11-30,50,11.0,0.11,5.5
2012-12-01,0,11.0,0.11,0.0
2012-12-02,0,11.0,0.11,0.0
2012-12-03,92,11.0,0.11,10.12
2012-12-04,93,11.0,0.11,10.23
2012-12-05,49,11.0,0.11,5.39
2012-12-06,47,11.0,0.11,5.17
2012-12-07,0,11.0,0.11,0.0
2012-12-08,49,11.0,0.11,5.39
2012-12-09,0,11.0,0.11,0.0
2012-12-10,0,11.0,0.11,0.0
2012-12-11,100,11.0,0.11,11.0
2012-12-12,0,11.0,0.11,0.0
2012-12-13,0,11.0,0.11,0.0
2012-12-14,0,11.0,0.11,0.0
2012-12-15,0,11.0,0.11,0.0
2012-12-16,71,11.0,0.11,7.81
2012-12-17,0,11.0,0.11,0.0
2012-12-18,68,11.0,0.11,7.48
2012-12-19,73,11.0,0.11,8.03
2012-12-20,0,11.0,0.11,0.0
2012-12-21,62,11.0,0.11,6.82
2012-12-22,0,11.0,0.11,0.0
2012-12-23,0,11.0,0.11,0.0
2012-12-24,67,11.0,0.11,7.37
2012-12-25,0,11.0,0.11,0.0
2012-12-26,0,11.0,0.11,0.0
2012-12-27,0,11.0,0.11,0.0
2012-12-28,69,11.0,0.11,7.59
2012-12-29,0,11.0,0.11,0.0
2012-12-30,0,11.0,0.11,0.0
2012-12-31,40,11.0,0.11,4.4
2013-01-01,0,14.0,0.14,0.0
2013-01-02,48,14.0,0.14,6.720000000000001
2013-01-03,0,14.0,0.14,0.0
2013-01-04,64,14.0,0.14,8.96
2013-01-05,0,14.0,0.14,0.0
2013-01-06,0,14.0,0.14,0.0
2013-01-07,0,14.0,0.14,0.0
2013-01-08,0,14.0,0.14,0.0
2013-01-09,0,14.0,0.14,0.0
2013-01-10,0,14.0,0.14,0.0
2013-01-11,0,14.0,0.14,0.0
2013-01-12,0,14.0,0.14,0.0
2013-01-13,35,14.0,0.14,4.9
2013-01-14,0,14.0,0.14,0.0
2013-01-15,34,14.0,0.14,4.760000000000001
2013-01-16,0,14.0,0.14,0.0
2013-01-17,22,14.0,0.14,3.08
2013-01-18,24,14.0,0.14,3.3600000000000003
2013-01-19,100,14.0,0.14,14.000000000000002
2013-01-20,46,14.0,0.14,6.44
2013-01-21,0,14.0,0.14,0.0
2013-01-22,97,14.0,0.14,13.580000000000002
2013-01-23,0,14.0,0.14,0.0
2013-01-24,91,14.0,0.14,12.740000000000002
2013-01-25,82,14.0,0.14,11.48
2013-01-26,42,14.0,0.14,5.880000000000001
2013-01-27,60,14.0,0.14,8.4
2013-01-28,21,14.0,0.14,2.9400000000000004
2013-01-29,22,14.0,0.14,3.08
2013-01-30,0,14.0,0.14,0.0
2013-01-31,35,14.0,0.14,4.9
2013-02-01,70,14.0,0.14,9.8
2013-02-02,42,14.0,0.14,5.880000000000001
2013-02-03,0,14.0,0.14,0.0
2013-02-04,0,14.0,0.14,0.0
2013-02-05,0,14.0,0.14,0.0
2013-02-06,33,14.0,0.14,4.62
2013-02-07,48,14.0,0.14,6.720000000000001
2013-02-08,40,14.0,0.14,5.6000000000000005
2013-02-09,47,14.0,0.14,6.580000000000001
2013-02-10,0,14.0,0.14,0.0
2013-02-11,51,14.0,0.14,7.140000000000001
2013-02-12,46,14.0,0.14,6.44
2013-02-13,47,14.0,0.14,6.580000000000001
2013-02-14,27,14.0,0.14,3.7800000000000002
2013-02-15,0,14.0,0.14,0.0
2013-02-16,27,14.0,0.14,3.7800000000000002
2013-02-17,0,14.0,0.14,0.0
2013-02-18,0,14.0,0.14,0.0
2013-02-19,76,14.0,0.14,10.64
2013-02-20,34,14.0,0.14,4.760000000000001
2013-02-21,0,14.0,0.14,0.0
2013-02-22,68,14.0,0.14,9.520000000000001
2013-02-23,100,14.0,0.14,14.000000000000002
2013-02-24,25,14.0,0.14,3.5000000000000004
2013-02-25,38,14.0,0.14,5.32
2013-02-26,68,14.0,0.14,9.520000000000001
2013-02-27,49,14.0,0.14,6.86
2013-02-28,27,14.0,0.14,3.7800000000000002
2013-03-01,0,18.0,0.18,0.0
2013-03-02,43,18.0,0.18,7.739999999999999
2013-03-03,29,18.0,0.18,5.22
2013-03-04,33,18.0,0.18,5.9399999999999995
2013-03-05,46,18.0,0.18,8.28
2013-03-06,100,18.0,0.18,18.0
2013-03-07,62,18.0,0.18,11.16
2013-03-08,46,18.0,0.18,8.28
2013-03-09,0,18.0,0.18,0.0
2013-03-10,94,18.0,0.18,16.919999999999998
2013-03-11,43,18.0,0.18,7.739999999999999
2013-03-12,56,18.0,0.18,10.08
2013-03-13,37,18.0,0.18,6.66
2013-03-14,39,18.0,0.18,7.02
2013-03-15,40,18.0,0.18,7.199999999999999
2013-03-16,91,18.0,0.18,16.38
2013-03-17,0,18.0,0.18,0.0
2013-03-18,0,18.0,0.18,0.0
2013-03-19,0,18.0,0.18,0.0
2013-03-20,65,18.0,0.18,11.7
2013-03-21,25,18.0,0.18,4.5
2013-03-22,62,18.0,0.18,11.16
2013-03-23,61,18.0,0.18,10.98
2013-03-24,34,18.0,0.18,6.12
2013-03-25,65,18.0,0.18,11.7
2013-03-26,29,18.0,0.18,5.22
2013-03-27,25,18.0,0.18,4.5
2013-03-28,31,18.0,0.18,5.58
2013-03-29,41,18.0,0.18,7.38
2013-03-30,0,18.0,0.18,0.0
2013-03-31,27,18.0,0.18,4.859999999999999
2013-04-01,38,21.0,0.21,7.9799999999999995
2013-04-02,85,21.0,0.21,17.849999999999998
2013-04-03,43,21.0,0.21,9.03
2013-04-04,20,21.0,0.21,4.2
2013-04-05,53,21.0,0.21,11.129999999999999
2013-04-06,66,21.0,0.21,13.86
2013-04-07,44,21.0,0.21,9.24
2013-04-08,21,21.0,0.21,4.41
2013-04-09,34,21.0,0.21,7.14
2013-04-10,0,21.0,0.21,0.0
2013-04-11,0,21.0,0.21,0.0
2013-04-12,24,21.0,0.21,5.04
2013-04-13,30,21.0,0.21,6.3
2013-04-14,0,21.0,0.21,0.0
2013-04-15,19,21.0,0.21,3.9899999999999998
2013-04-16,53,21.0,0.21,11.129999999999999
2013-04-17,65,21.0,0.21,13.65
2013-04-18,95,21.0,0.21,19.95
2013-04-19,48,21.0,0.21,10.08
2013-04-20,54,21.0,0.21,11.34
2013-04-21,0,21.0,0.21,0.0
2013-04-22,61,21.0,0.21,12.809999999999999
2013-04-23,44,21.0,0.21,9.24
2013-04-24,78,21.0,0.21,16.38
2013-04-25,62,21.0,0.21,13.02
2013-04-26,100,21.0,0.21,21.0
2013-04-27,75,21.0,0.21,15.75
2013-04-28,0,21.0,0.21,0.0
2013-04-29,61,21.0,0.21,12.809999999999999
2013-04-30,19,21.0,0.21,3.9899999999999998
2013-05-01,78,20.0,0.2,15.600000000000001
2013-05-02,88,20.0,0.2,17.6
2013-05-03,100,20.0,0.2,20.0
2013-05-04,36,20.0,0.2,7.2
2013-05-05,36,20.0,0.2,7.2
2013-05-06,29,20.0,0.2,5.800000000000001
2013-05-07,24,20.0,0.2,4.800000000000001
2013-05-08,29,20.0,0.2,5.800000000000001
2013-05-09,35,20.0,0.2,7.0
2013-05-10,18,20.0,0.2,3.6
2013-05-11,45,20.0,0.2,9.0
2013-05-12,0,20.0,0.2,0.0
2013-05-13,47,20.0,0.2,9.4
2013-05-14,41,20.0,0.2,8.200000000000001
2013-05-15,35,20.0,0.2,7.0
2013-05-16,27,20.0,0.2,5.4
2013-05-17,80,20.0,0.2,16.0
2013-05-18,61,20.0,0.2,12.200000000000001
2013-05-19,0,20.0,0.2,0.0
2013-05-20,64,20.0,0.2,12.8
2013-05-21,81,20.0,0.2,16.2
2013-05-22,42,20.0,0.2,8.4
2013-05-23,28,20.0,0.2,5.6000000000000005
2013-05-24,44,20.0,0.2,8.8
2013-05-25,39,20.0,0.2,7.800000000000001
2013-05-26,47,20.0,0.2,9.4
2013-05-27,0,20.0,0.2,0.0
2013-05-28,23,20.0,0.2,4.6000000000000005
2013-05-29,0,20.0,0.2,0.0
2013-05-30,81,20.0,0.2,16.2
2013-05-31,63,20.0,0.2,12.600000000000001
2013-06-01,0,18.0,0.18,0.0
2013-06-02,27,18.0,0.18,4.859999999999999
2013-06-03,79,18.0,0.18,14.219999999999999
2013-06-04,0,18.0,0.18,0.0
2013-06-05,42,18.0,0.18,7.56
2013-06-06,75,18.0,0.18,13.5
2013-06-07,46,18.0,0.18,8.28
2013-06-08,0,18.0,0.18,0.0
2013-06-09,0,18.0,0.18,0.0
2013-06-10,38,18.0,0.18,6.84
2013-06-11,43,18.0,0.18,7.739999999999999
2013-06-12,96,18.0,0.18,17.28
2013-06-13,52,18.0,0.18,9.36
2013-06-14,46,18.0,0.18,8.28
2013-06-15,0,18.0,0.18,0.0
