gvkey,datadate,fqtr,tic,conm,net_income,revenue,total_assets,shareholders_equity,total_liabilities,total_debt,sales,operating_activities_cf,capital_expenditures,interest_expense,common_shares_outstanding,earnings_per_share,dividends_per_share
001300,2013-09-30,3,HON,HONEYWELL INTERNATIONAL INC,990.0,9647.0,44406.0,14959.0,29172.0,5789.0,9647.0,2667.0,547.0,85.0,784.672,1.26,0.41
001300,2013-12-31,4,HON,HONEYWELL INTERNATIONAL INC,947.0,10387.0,45435.0,17467.0,27689.0,6801.0,10387.0,4335.0,947.0,87.0,783.8,1.2,0.45
001300,2014-03-31,1,HON,HONEYWELL INTERNATIONAL INC,1017.0,9679.0,45777.0,17927.0,27558.0,6804.0,9679.0,688.0,192.0,84.0,783.12,1.3,0.45
001300,2014-06-30,2,HON,HONEYWELL INTERNATIONAL INC,1099.0,10253.0,46596.0,18696.0,27590.0,6839.0,10253.0,2029.0,421.0,85.0,782.544,1.4,0.45
001300,2014-09-30,3,HON,HONEYWELL INTERNATIONAL INC,1167.0,10108.0,46181.0,18937.0,26914.0,6760.0,10108.0,3262.0,680.0,83.0,782.81,1.49,0.45
001300,2014-12-31,4,HON,HONEYWELL INTERNATIONAL INC,956.0,10266.0,45451.0,17657.0,27448.0,6046.0,10266.0,5024.0,1094.0,87.0,782.2,1.22,0.5175
001300,2015-03-31,1,HON,HONEYWELL INTERNATIONAL INC,1116.0,9213.0,45357.0,17542.0,27438.0,5661.0,9213.0,421.0,165.0,82.0,781.707,1.42,0.5175
001300,2015-06-30,2,HON,HONEYWELL INTERNATIONAL INC,1194.0,9775.0,46412.0,18457.0,27556.0,5562.0,9775.0,1829.0,408.0,82.0,781.762,1.52,0.5175
001300,2015-09-30,3,HON,HONEYWELL INTERNATIONAL INC,1264.0,9611.0,46625.0,17760.0,28458.0,5599.0,9611.0,3495.0,685.0,77.0,770.691,1.62,0.5175
001300,2015-12-31,4,HON,HONEYWELL INTERNATIONAL INC,1194.0,9982.0,49316.0,18283.0,30608.0,5554.0,9982.0,5454.0,1073.0,89.0,770.4,1.55,0.595
001300,2016-03-31,1,HON,HONEYWELL INTERNATIONAL INC,1216.0,9522.0,50365.0,18197.0,31990.0,9700.0,9522.0,257.0,194.0,92.0,762.115,1.58,0.595
001300,2016-06-30,2,HON,HONEYWELL INTERNATIONAL INC,1319.0,9991.0,51181.0,18771.0,32236.0,9607.0,9991.0,1801.0,475.0,90.0,760.875,1.73,0.595
001300,2016-09-30,3,HON,HONEYWELL INTERNATIONAL INC,1240.0,9804.0,53556.0,19191.0,34182.0,9608.0,9804.0,3456.0,749.0,80.0,762.125,1.62,0.595
001300,2016-12-31,4,HON,HONEYWELL INTERNATIONAL INC,1034.0,9985.0,54146.0,19369.0,34596.0,12182.0,9985.0,5498.0,1095.0,98.0,760.8,1.36,0.665
001300,2017-03-31,1,HON,HONEYWELL INTERNATIONAL INC,1326.0,9492.0,54779.0,20323.0,34301.0,11181.0,9492.0,940.0,168.0,80.0,762.338,1.74,0.665
001300,2017-06-30,2,HON,HONEYWELL INTERNATIONAL INC,1392.0,10078.0,55668.0,20425.0,35115.0,11329.0,10078.0,2387.0,401.0,81.0,760.569,1.82,0.665
001300,2017-09-30,3,HON,HONEYWELL INTERNATIONAL INC,1346.0,10121.0,56768.0,21074.0,35537.0,11453.0,10121.0,3794.0,613.0,84.0,761.823,1.76,0.665
001300,2017-12-31,4,HON,HONEYWELL INTERNATIONAL INC,-2519.0,10843.0,59387.0,17276.0,41943.0,12573.0,10843.0,5966.0,1031.0,87.0,750.9,-3.32,0.745
001300,2018-03-31,1,HON,HONEYWELL INTERNATIONAL INC,1438.0,10392.0,60948.0,17595.0,43169.0,12738.0,10392.0,1136.0,140.0,83.0,746.93,1.92,0.745
001300,2018-06-30,2,HON,HONEYWELL INTERNATIONAL INC,1267.0,10919.0,59860.0,17600.0,42082.0,12504.0,10919.0,2997.0,339.0,95.0,742.611,1.7,0.745
001300,2018-09-30,3,HON,HONEYWELL INTERNATIONAL INC,2339.0,10762.0,61927.0,18239.0,43504.0,14059.0,10762.0,4875.0,522.0,99.0,740.288,3.15,0.745
001300,2018-12-31,4,HON,HONEYWELL INTERNATIONAL INC,1721.0,9729.0,57773.0,18180.0,39408.0,9756.0,9729.0,6434.0,828.0,90.0,729.6,2.34,0.82
001300,2019-03-31,1,HON,HONEYWELL INTERNATIONAL INC,1416.0,8884.0,58560.0,18767.0,39597.0,9125.0,8884.0,1134.0,141.0,85.0,727.742,1.94,0.82
001300,2019-06-30,2,HON,HONEYWELL INTERNATIONAL INC,1541.0,9243.0,57750.0,17870.0,39683.0,9111.0,9243.0,2812.0,312.0,85.0,719.508,2.13,0.82
001300,2019-09-30,3,HON,HONEYWELL INTERNATIONAL INC,1624.0,9086.0,60104.0,18109.0,41791.0,11636.0,9086.0,4283.0,504.0,96.0,714.533,2.26,0.82
001300,2019-12-31,4,HON,HONEYWELL INTERNATIONAL INC,1562.0,9496.0,58679.0,18494.0,39966.0,11644.0,9496.0,6897.0,839.0,91.0,711.1,2.19,0.9
001300,2020-03-31,1,HON,HONEYWELL INTERNATIONAL INC,1581.0,8463.0,57422.0,17644.0,39550.0,12117.0,8463.0,939.0,139.0,73.0,701.848,2.23,0.9
001300,2020-06-30,2,HON,HONEYWELL INTERNATIONAL INC,1081.0,7477.0,63604.0,18147.0,45231.0,18183.0,7477.0,2419.0,366.0,90.0,701.783,1.54,0.9
001300,2020-09-30,3,HON,HONEYWELL INTERNATIONAL INC,758.0,7797.0,63459.0,18074.0,45139.0,18284.0,7797.0,3426.0,615.0,101.0,701.686,1.08,0.9
001300,2020-12-31,4,HON,HONEYWELL INTERNATIONAL INC,1359.0,8900.0,64586.0,17549.0,46789.0,16983.0,8900.0,6208.0,906.0,95.0,696.8,1.94,0.93
001300,2021-03-31,1,HON,HONEYWELL INTERNATIONAL INC,1427.0,8454.0,63561.0,17986.0,45302.0,16764.0,8454.0,978.0,221.0,90.0,694.556,2.05,0.93
001300,2021-06-30,2,HON,HONEYWELL INTERNATIONAL INC,1430.0,8808.0,63945.0,17938.0,45736.0,16953.0,8808.0,2256.0,406.0,83.0,690.399,2.06,0.93
001300,2021-09-30,3,HON,HONEYWELL INTERNATIONAL INC,1257.0,8473.0,64191.0,17842.0,46070.0,15170.0,8473.0,3375.0,614.0,90.0,688.423,1.82,0.93
001300,2021-12-31,4,HON,HONEYWELL INTERNATIONAL INC,1428.0,8657.0,64470.0,18569.0,45221.0,15101.0,8657.0,6038.0,895.0,80.0,684.8,2.07,0.98
001300,2022-03-31,1,HON,HONEYWELL INTERNATIONAL INC,1134.0,8376.0,63352.0,18365.0,44294.0,13479.0,8376.0,36.0,183.0,85.0,680.733,1.66,0.98
001300,2022-06-30,2,HON,HONEYWELL INTERNATIONAL INC,1261.0,8953.0,62258.0,17541.0,44061.0,13289.0,8953.0,825.0,341.0,87.0,673.692,1.86,0.98
001300,2022-09-30,3,HON,HONEYWELL INTERNATIONAL INC,1552.0,8951.0,60287.0,17707.0,41950.0,13007.0,8951.0,2908.0,525.0,98.0,672.322,2.3,0.98
001300,2022-12-31,4,HON,HONEYWELL INTERNATIONAL INC,1019.0,9186.0,62275.0,16697.0,44949.0,15898.0,9186.0,5274.0,766.0,144.0,667.6,1.52,1.03
001300,2023-03-31,1,HON,HONEYWELL INTERNATIONAL INC,1394.0,8864.0,59883.0,16919.0,42361.0,15426.0,8864.0,-784.0,193.0,170.0,665.677,2.09,1.03
001300,2023-06-30,2,HON,HONEYWELL INTERNATIONAL INC,1487.0,9146.0,62337.0,17299.0,44436.0,18399.0,9146.0,576.0,426.0,187.0,663.961,2.24,1.03
001300,2023-09-30,3,HON,HONEYWELL INTERNATIONAL INC,1514.0,9212.0,61296.0,17231.0,43514.0,17505.0,9212.0,2385.0,675.0,206.0,659.251,2.29,1.03
001300,2023-12-31,4,HON,HONEYWELL INTERNATIONAL INC,1263.0,9440.0,61525.0,15856.0,45084.0,17459.0,9440.0,5340.0,1039.0,202.0,651.8,1.92,1.08
006066,2013-03-31,1,IBM,INTL BUSINESS MACHINES CORP,3032.0,23408.0,117258.0,19092.0,98044.0,24673.0,23408.0,4023.0,714.0,259.0,1108.794,2.72,0.85
006066,2013-06-30,2,IBM,INTL BUSINESS MACHINES CORP,3226.0,24236.0,115153.0,17756.0,97270.0,26292.0,24236.0,7197.0,1575.0,249.0,1095.426,3.17,0.95
006066,2013-09-30,3,IBM,INTL BUSINESS MACHINES CORP,4041.0,23338.0,117845.0,19877.0,97837.0,28478.0,23338.0,10957.0,2559.0,244.0,1085.854,3.79,0.95
006066,2013-12-31,4,IBM,INTL BUSINESS MACHINES CORP,6184.0,27386.0,126223.0,22792.0,103294.0,32856.0,27386.0,17485.0,3623.0,259.0,1054.391,5.8,0.95
006066,2014-03-31,1,IBM,INTL BUSINESS MACHINES CORP,2384.0,22236.0,122646.0,16607.0,105906.0,34668.0,22236.0,3326.0,850.0,260.0,1012.184,2.44,0.95
006066,2014-06-30,2,IBM,INTL BUSINESS MACHINES CORP,4137.0,24047.0,124314.0,17377.0,106801.0,34008.0,24047.0,6905.0,1757.0,259.0,997.592,4.25,1.1
006066,2014-09-30,3,IBM,INTL BUSINESS MACHINES CORP,18.0,22397.0,118911.0,14255.0,104516.0,32821.0,22397.0,10809.0,2793.0,255.0,989.66,3.48,1.1
006066,2014-12-31,4,IBM,INTL BUSINESS MACHINES CORP,5483.0,24113.0,117532.0,11868.0,105518.0,35074.0,24113.0,16868.0,3740.0,251.0,990.524,5.57,1.1
006066,2015-03-31,1,IBM,INTL BUSINESS MACHINES CORP,2328.0,19590.0,112037.0,12141.0,99748.0,34295.0,19590.0,3610.0,857.0,246.0,984.734,2.45,1.1
006066,2015-06-30,2,IBM,INTL BUSINESS MACHINES CORP,3449.0,20813.0,112729.0,13684.0,98892.0,33340.0,20813.0,7494.0,1722.0,250.0,979.53,3.59,1.3
006066,2015-09-30,3,IBM,INTL BUSINESS MACHINES CORP,2950.0,19279.0,108648.0,13294.0,95198.0,32122.0,19279.0,11729.0,2670.0,250.0,970.11,3.04,1.3
006066,2015-12-31,4,IBM,INTL BUSINESS MACHINES CORP,4463.0,22059.0,110495.0,14262.0,96071.0,33428.0,22059.0,17008.0,3579.0,262.0,965.729,4.6,1.3
006066,2016-03-31,1,IBM,INTL BUSINESS MACHINES CORP,2014.0,18685.0,118856.0,14925.0,103784.0,40255.0,18685.0,5645.0,956.0,286.0,959.962,2.09,1.3
006066,2016-06-30,2,IBM,INTL BUSINESS MACHINES CORP,2504.0,20238.0,118056.0,15733.0,102167.0,39637.0,20238.0,9088.0,1826.0,314.0,955.844,2.62,1.4
006066,2016-09-30,3,IBM,INTL BUSINESS MACHINES CORP,2853.0,19226.0,115606.0,17010.0,98447.0,35563.0,19226.0,13301.0,2594.0,307.0,950.855,2.99,1.4
006066,2016-12-31,4,IBM,INTL BUSINESS MACHINES CORP,4501.0,21771.0,117470.0,18246.0,99078.0,34655.0,21771.0,16958.0,3567.0,301.0,945.867,4.75,1.4
006066,2017-03-31,1,IBM,INTL BUSINESS MACHINES CORP,1750.0,18155.0,117495.0,18327.0,99047.0,34441.0,18155.0,3955.0,740.0,293.0,939.497,1.86,1.4
006066,2017-06-30,2,IBM,INTL BUSINESS MACHINES CORP,2332.0,19288.0,120495.0,18419.0,101951.0,37611.0,19288.0,7421.0,1425.0,320.0,931.94,2.49,1.5
006066,2017-09-30,3,IBM,INTL BUSINESS MACHINES CORP,2725.0,19154.0,121636.0,19627.0,101879.0,41326.0,19154.0,10991.0,2273.0,336.0,925.791,2.93,1.5
006066,2017-12-31,4,IBM,INTL BUSINESS MACHINES CORP,-1054.0,22542.0,125356.0,17594.0,107631.0,39837.0,22542.0,16724.0,3229.0,329.0,922.179,-1.14,1.5
006066,2018-03-31,1,IBM,INTL BUSINESS MACHINES CORP,1679.0,19072.0,125285.0,18166.0,106995.0,40410.0,19072.0,4601.0,870.0,350.0,917.968,1.82,1.5
006066,2018-06-30,2,IBM,INTL BUSINESS MACHINES CORP,2404.0,20003.0,121622.0,18520.0,102974.0,37851.0,20003.0,6896.0,1801.0,366.0,912.768,2.63,1.57
006066,2018-09-30,3,IBM,INTL BUSINESS MACHINES CORP,2694.0,18755.0,121990.0,19784.0,102072.0,35989.0,18755.0,11128.0,2613.0,385.0,908.794,2.95,1.57
006066,2018-12-31,4,IBM,INTL BUSINESS MACHINES CORP,1951.0,21761.0,123382.0,16796.0,106453.0,35605.0,21761.0,15247.0,3396.0,382.0,892.479,2.17,1.57
006066,2019-03-31,1,IBM,INTL BUSINESS MACHINES CORP,1591.0,18182.0,130926.0,16480.0,114320.0,43317.0,18182.0,4759.0,539.0,355.0,886.643,1.79,1.57
006066,2019-06-30,2,IBM,INTL BUSINESS MACHINES CORP,2498.0,19161.0,154652.0,17645.0,136876.0,62391.0,19161.0,7700.0,1122.0,345.0,885.875,2.82,1.62
006066,2019-09-30,3,IBM,INTL BUSINESS MACHINES CORP,1672.0,18027.0,149620.0,17956.0,131524.0,61587.0,18027.0,11319.0,1710.0,550.0,885.637,1.89,1.62
006066,2019-12-31,4,IBM,INTL BUSINESS MACHINES CORP,3670.0,21777.0,152186.0,20841.0,131201.0,57981.0,21777.0,14770.0,2286.0,479.0,887.11,4.14,1.62
006066,2020-03-31,1,IBM,INTL BUSINESS MACHINES CORP,1175.0,17571.0,153403.0,19999.0,133275.0,56485.0,17571.0,4477.0,630.0,450.0,887.892,1.32,1.62
006066,2020-06-30,2,IBM,INTL BUSINESS MACHINES CORP,1361.0,18123.0,154200.0,20551.0,133512.0,59134.0,18123.0,8052.0,1216.0,441.0,890.579,1.53,1.63
006066,2020-09-30,3,IBM,INTL BUSINESS MACHINES CORP,1698.0,17559.0,154128.0,21208.0,132794.0,58764.0,17559.0,12337.0,1940.0,432.0,891.057,1.9,1.63
006066,2020-12-31,4,IBM,INTL BUSINESS MACHINES CORP,1356.0,20367.0,155971.0,20597.0,135244.0,57929.0,20367.0,18197.0,2618.0,422.0,892.653,1.42,1.63
006066,2021-03-31,1,IBM,INTL BUSINESS MACHINES CORP,955.0,13187.0,148629.0,21389.0,127116.0,54585.0,13187.0,4914.0,494.0,388.0,893.523,0.45,1.63
006066,2021-06-30,2,IBM,INTL BUSINESS MACHINES CORP,1325.0,14218.0,146814.0,21942.0,124747.0,52012.0,14218.0,7539.0,1054.0,387.0,896.32,0.91,1.64
006066,2021-09-30,3,IBM,INTL BUSINESS MACHINES CORP,1130.0,13251.0,144214.0,22228.0,121857.0,50117.0,13251.0,10252.0,1612.0,392.0,896.8,1.16,1.64
006066,2021-12-31,4,IBM,INTL BUSINESS MACHINES CORP,2333.0,16694.0,132001.0,18901.0,113005.0,47379.0,16694.0,12796.0,2062.0,383.0,898.069,2.74,1.64
006066,2022-03-31,1,IBM,INTL BUSINESS MACHINES CORP,733.0,14197.0,133275.0,19050.0,114163.0,48903.0,14197.0,3248.0,281.0,395.0,899.435,0.74,1.64
006066,2022-06-30,2,IBM,INTL BUSINESS MACHINES CORP,1392.0,15535.0,127503.0,19409.0,108027.0,46510.0,15535.0,4569.0,620.0,379.0,903.18,1.62,1.65
006066,2022-09-30,3,IBM,INTL BUSINESS MACHINES CORP,-3196.0,14108.0,125850.0,20076.0,105703.0,47046.0,14108.0,6470.0,937.0,397.0,904.126,-3.55,1.65
006066,2022-12-31,4,IBM,INTL BUSINESS MACHINES CORP,2710.0,16690.0,127243.0,21944.0,105222.0,48379.0,16690.0,10436.0,1346.0,396.0,906.092,3.17,1.65
006066,2023-03-31,1,IBM,INTL BUSINESS MACHINES CORP,927.0,14252.0,133637.0,21604.0,111965.0,55921.0,14252.0,3775.0,300.0,462.0,908.045,1.03,1.65
006066,2023-06-30,2,IBM,INTL BUSINESS MACHINES CORP,1584.0,15476.0,132213.0,22201.0,109942.0,52677.0,15476.0,6412.0,663.0,507.0,911.006,1.74,1.66
006066,2023-09-30,3,IBM,INTL BUSINESS MACHINES CORP,1703.0,14751.0,129321.0,23081.0,106165.0,51303.0,14751.0,9468.0,945.0,495.0,913.118,1.88,1.66
006066,2023-12-31,4,IBM,INTL BUSINESS MACHINES CORP,3288.0,17381.0,135241.0,22533.0,112628.0,52690.0,17381.0,13931.0,1488.0,,913.118,3.59,1.66
006008,2013-03-31,1,INTC,INTEL CORP,2045.0,12580.0,83083.0,51194.0,31889.0,13143.0,12580.0,4285.0,2174.0,127.0,4948.0,0.41,0.225
006008,2013-06-30,2,INTC,INTEL CORP,2000.0,12811.0,85661.0,53840.0,31821.0,13150.0,12811.0,9007.0,4897.0,127.0,4981.0,0.4,0.225
006008,2013-09-30,3,INTC,INTEL CORP,2950.0,13483.0,90551.0,55452.0,35099.0,13157.0,13483.0,14738.0,7763.0,111.0,4973.0,0.59,0.225
006008,2013-12-31,4,INTC,INTEL CORP,2625.0,13834.0,92358.0,58256.0,34102.0,13165.0,13834.0,20776.0,10711.0,125.0,4967.0,0.53,0.225
006008,2014-03-31,1,INTC,INTEL CORP,1930.0,12764.0,91932.0,58038.0,33894.0,13172.0,12764.0,3501.0,2689.0,114.0,4972.0,0.39,0.225
006008,2014-06-30,2,INTC,INTEL CORP,2796.0,13831.0,91793.0,59247.0,32546.0,13180.0,13831.0,8954.0,5517.0,112.0,4948.0,0.56,0.225
006008,2014-09-30,3,INTC,INTEL CORP,3317.0,14554.0,90616.0,56073.0,33628.0,12103.0,14554.0,14647.0,7962.0,116.0,4857.0,0.68,0.225
006008,2014-12-31,4,INTC,INTEL CORP,3661.0,14721.0,91956.0,55865.0,35179.0,12107.0,14721.0,20418.0,10105.0,126.0,4748.0,0.77,0.225
006008,2015-03-31,1,INTC,INTEL CORP,1992.0,12781.0,89566.0,54924.0,33734.0,12112.0,12781.0,4415.0,2025.0,123.0,4742.0,0.42,0.24
006008,2015-06-30,2,INTC,INTEL CORP,2706.0,13195.0,90492.0,57695.0,31892.0,12116.0,13195.0,7855.0,3792.0,122.0,4753.0,0.57,0.24
006008,2015-09-30,3,INTC,INTEL CORP,3109.0,14465.0,98552.0,57097.0,40550.0,20059.0,14465.0,13590.0,4998.0,168.0,4730.0,0.65,0.24
006008,2015-12-31,4,INTC,INTEL CORP,3613.0,14914.0,103065.0,61085.0,41083.0,20036.0,14914.0,19017.0,7326.0,182.0,4725.0,0.77,0.24
006008,2016-03-31,1,INTC,INTEL CORP,2046.0,13702.0,105467.0,61174.0,43399.0,21775.0,13702.0,4055.0,1346.0,230.0,4716.0,0.43,0.26
006008,2016-06-30,2,INTC,INTEL CORP,1330.0,13533.0,109831.0,61367.0,47574.0,24053.0,13533.0,7900.0,3632.0,211.0,4728.0,0.28,0.26
006008,2016-09-30,3,INTC,INTEL CORP,3378.0,15778.0,112217.0,63115.0,48216.0,24043.0,15778.0,13658.0,6095.0,216.0,4739.0,0.71,0.26
006008,2016-12-31,4,INTC,INTEL CORP,3562.0,16374.0,113327.0,66226.0,46219.0,20649.0,16374.0,21808.0,9625.0,211.0,4730.0,0.75,0.26
006008,2017-03-31,1,INTC,INTEL CORP,2964.0,14796.0,115648.0,66844.0,47926.0,20678.0,14796.0,3898.0,1952.0,213.0,4709.0,0.63,0.26
006008,2017-06-30,2,INTC,INTEL CORP,2808.0,14763.0,122107.0,68625.0,52608.0,27855.0,14763.0,8605.0,4730.0,225.0,4699.0,0.6,0.2725
006008,2017-09-30,3,INTC,INTEL CORP,4516.0,16149.0,127088.0,70936.0,55282.0,27498.0,16149.0,14869.0,7709.0,267.0,4680.0,0.96,0.2725
006008,2017-12-31,4,INTC,INTEL CORP,-687.0,17053.0,123249.0,69019.0,53364.0,25037.0,17053.0,22110.0,11778.0,254.0,4687.0,-0.15,0.2725
006008,2018-03-31,1,INTC,INTEL CORP,4454.0,16066.0,128596.0,70165.0,57630.0,24770.0,16066.0,6284.0,2910.0,225.0,4660.0,0.95,0.3
006008,2018-06-30,2,INTC,INTEL CORP,5006.0,16962.0,125972.0,70047.0,55271.0,24632.0,16962.0,13697.0,7440.0,242.0,4611.0,1.08,0.3
006008,2018-09-30,3,INTC,INTEL CORP,6398.0,19163.0,128242.0,71483.0,56244.0,24823.0,19163.0,22532.0,11291.0,251.0,4564.0,1.4,0.3
006008,2018-12-31,4,INTC,INTEL CORP,5195.0,18657.0,127963.0,74563.0,52981.0,25098.0,18657.0,29432.0,15181.0,246.0,4516.0,1.14,0.3
006008,2019-03-31,1,INTC,INTEL CORP,3974.0,16061.0,129458.0,73661.0,55522.0,26175.0,16061.0,4959.0,3321.0,263.0,4477.0,0.88,0.315
006008,2019-06-30,2,INTC,INTEL CORP,4179.0,16505.0,130759.0,74947.0,55565.0,25515.0,16505.0,12546.0,6875.0,255.0,4430.0,0.94,0.315
006008,2019-09-30,3,INTC,INTEL CORP,5990.0,19190.0,133768.0,74242.0,59360.0,24106.0,19190.0,23257.0,11547.0,229.0,4350.0,1.36,0.315
006008,2019-12-31,4,INTC,INTEL CORP,6905.0,20209.0,136524.0,77504.0,58865.0,25683.0,20209.0,33145.0,16213.0,214.0,4290.0,1.6,0.315
006008,2020-03-31,1,INTC,INTEL CORP,5661.0,19828.0,147710.0,76354.0,71356.0,36455.0,19828.0,6158.0,3268.0,218.0,4234.0,1.33,0.33
006008,2020-06-30,2,INTC,INTEL CORP,5105.0,19728.0,152539.0,82010.0,70529.0,36093.0,19728.0,17315.0,6676.0,273.0,4253.0,1.2,0.33
006008,2020-09-30,3,INTC,INTEL CORP,4276.0,18333.0,145261.0,74554.0,70707.0,36059.0,18333.0,25494.0,10392.0,241.0,4098.0,1.02,0.33
006008,2020-12-31,4,INTC,INTEL CORP,5857.0,19978.0,153091.0,81038.0,72053.0,34251.0,19978.0,35384.0,14259.0,235.0,4062.0,1.43,0.33
006008,2021-03-31,1,INTC,INTEL CORP,3361.0,19673.0,150622.0,79807.0,70815.0,33237.0,19673.0,5548.0,3972.0,287.0,4038.0,0.83,0.3475
006008,2021-06-30,2,INTC,INTEL CORP,5061.0,19631.0,154597.0,85207.0,69390.0,31714.0,19631.0,14294.0,7574.0,225.0,4057.0,1.25,0.3475
006008,2021-09-30,3,INTC,INTEL CORP,6823.0,19192.0,167962.0,90087.0,77875.0,35610.0,19192.0,24194.0,11579.0,239.0,4067.0,1.68,0.3475
006008,2021-12-31,4,INTC,INTEL CORP,4623.0,20528.0,168406.0,95391.0,73015.0,33805.0,20528.0,29991.0,18733.0,244.0,4070.0,1.14,0.3475
006008,2022-03-31,1,INTC,INTEL CORP,8113.0,18353.0,176356.0,103136.0,73220.0,32788.0,18353.0,5891.0,4604.0,266.0,4089.0,1.99,0.365
006008,2022-06-30,2,INTC,INTEL CORP,-454.0,15321.0,170418.0,101218.0,69200.0,32548.0,15321.0,6700.0,11846.0,263.0,4106.0,-0.11,0.365
006008,2022-09-30,3,INTC,INTEL CORP,1019.0,15338.0,174841.0,99885.0,74956.0,37240.0,15338.0,7730.0,19145.0,334.0,4127.0,0.25,0.365
006008,2022-12-31,4,INTC,INTEL CORP,-664.0,14042.0,182103.0,101423.0,78817.0,37920.0,14042.0,15433.0,24844.0,418.0,4137.0,-0.16,0.365
006008,2023-03-31,1,INTC,INTEL CORP,-2758.0,11715.0,185303.0,98059.0,84900.0,48836.0,11715.0,-1785.0,7413.0,556.0,4171.0,-0.66,0.365
006008,2023-06-30,2,INTC,INTEL CORP,1481.0,12949.0,185629.0,101017.0,81158.0,46335.0,12949.0,1023.0,13301.0,595.0,4188.0,0.35,0.125
006008,2023-09-30,3,INTC,INTEL CORP,297.0,14158.0,188837.0,101813.0,83151.0,46591.0,14158.0,6847.0,19054.0,599.0,4216.0,0.07,0.125
006008,2023-12-31,4,INTC,INTEL CORP,2669.0,15406.0,191572.0,105590.0,81607.0,47267.0,15406.0,11471.0,25750.0,628.0,4228.0,0.63,0.125
006266,2013-03-31,1,JNJ,JOHNSON & JOHNSON,3497.0,17505.0,121536.0,66855.0,54681.0,11363.0,17505.0,2277.0,586.0,125.0,2803.164,1.25,0.61
006266,2013-06-30,2,JNJ,JOHNSON & JOHNSON,3833.0,17877.0,124325.0,69665.0,54660.0,9643.0,17877.0,7328.0,1357.0,118.0,2814.188,1.36,0.66
006266,2013-09-30,3,JNJ,JOHNSON & JOHNSON,2982.0,17575.0,126933.0,69804.0,57129.0,9748.0,17575.0,13275.0,2166.0,105.0,2820.659,1.06,0.66
006266,2013-12-31,4,JNJ,JOHNSON & JOHNSON,3519.0,18355.0,132683.0,74053.0,58630.0,13328.0,18355.0,17414.0,3595.0,134.0,2820.628,1.25,0.66
006266,2014-03-31,1,JNJ,JOHNSON & JOHNSON,4727.0,18115.0,133330.0,76582.0,56748.0,13343.0,18115.0,3923.0,630.0,136.0,2827.641,1.67,0.66
006266,2014-06-30,2,JNJ,JOHNSON & JOHNSON,4326.0,19495.0,135200.0,78048.0,57152.0,13303.0,19495.0,9452.0,1467.0,128.0,2822.579,1.53,0.7
006266,2014-09-30,3,JNJ,JOHNSON & JOHNSON,4749.0,18467.0,132097.0,76591.0,55506.0,13152.0,18467.0,14106.0,2218.0,130.0,2804.056,1.69,0.7
006266,2014-12-31,4,JNJ,JOHNSON & JOHNSON,2521.0,18254.0,131119.0,69752.0,61367.0,15122.0,18254.0,18471.0,3714.0,139.0,2783.223,0.9,0.7
006266,2015-03-31,1,JNJ,JOHNSON & JOHNSON,4320.0,17374.0,128590.0,67878.0,60712.0,14938.0,17374.0,2872.0,543.0,138.0,2775.874,1.55,0.7
006266,2015-06-30,2,JNJ,JOHNSON & JOHNSON,4516.0,17787.0,132036.0,71131.0,60905.0,14085.0,17787.0,8072.0,1308.0,131.0,2768.975,1.63,0.75
006266,2015-09-30,3,JNJ,JOHNSON & JOHNSON,3358.0,17102.0,133266.0,71554.0,61712.0,14073.0,17102.0,14197.0,2097.0,123.0,2767.281,1.21,0.75
006266,2015-12-31,4,JNJ,JOHNSON & JOHNSON,3215.0,17811.0,133411.0,71150.0,62261.0,12857.0,17811.0,19279.0,3463.0,160.0,2755.162,1.16,0.75
006266,2016-03-31,1,JNJ,JOHNSON & JOHNSON,4457.0,17482.0,136231.0,72647.0,63584.0,20233.0,17482.0,1763.0,639.0,160.0,2751.705,1.62,0.75
006266,2016-06-30,2,JNJ,JOHNSON & JOHNSON,3997.0,18482.0,139814.0,72473.0,67341.0,24535.0,18482.0,6753.0,1396.0,190.0,2737.654,1.46,0.8
006266,2016-09-30,3,JNJ,JOHNSON & JOHNSON,4272.0,17820.0,140369.0,72769.0,67600.0,23546.0,17820.0,12114.0,2133.0,192.0,2722.584,1.56,0.8
006266,2016-12-31,4,JNJ,JOHNSON & JOHNSON,3814.0,18106.0,141208.0,70418.0,70790.0,22442.0,18106.0,18767.0,3226.0,184.0,2706.511,1.4,0.8
006266,2017-03-31,1,JNJ,JOHNSON & JOHNSON,4422.0,17766.0,144918.0,70341.0,74577.0,27015.0,17766.0,2913.0,560.0,204.0,2694.909,1.63,0.8
006266,2017-06-30,2,JNJ,JOHNSON & JOHNSON,3827.0,18839.0,152807.0,71922.0,80885.0,27363.0,18839.0,8685.0,1249.0,227.0,2685.19,1.42,0.84
006266,2017-09-30,3,JNJ,JOHNSON & JOHNSON,3764.0,19650.0,155658.0,73979.0,81679.0,26675.0,19650.0,14951.0,2039.0,229.0,2684.982,1.4,0.84
006266,2017-12-31,4,JNJ,JOHNSON & JOHNSON,-10713.0,20195.0,157303.0,60160.0,97143.0,30675.0,20195.0,21056.0,3279.0,274.0,2682.525,-3.99,0.84
006266,2018-03-31,1,JNJ,JOHNSON & JOHNSON,4367.0,20009.0,156625.0,63255.0,93370.0,29837.0,20009.0,3606.0,658.0,259.0,2682.189,1.63,0.84
