date,JPM_unscaled,JPM_monthly,scale,JPM
2019-12-15,33,31.0,0.31,10.23
2019-12-16,95,31.0,0.31,29.45
2019-12-17,96,31.0,0.31,29.759999999999998
2019-12-18,96,31.0,0.31,29.759999999999998
2019-12-19,78,31.0,0.31,24.18
2019-12-20,87,31.0,0.31,26.97
2019-12-21,22,31.0,0.31,6.82
2019-12-22,25,31.0,0.31,7.75
2019-12-23,67,31.0,0.31,20.77
2019-12-24,62,31.0,0.31,19.22
2019-12-25,19,31.0,0.31,5.89
2019-12-26,63,31.0,0.31,19.53
2019-12-27,77,31.0,0.31,23.87
2019-12-28,25,31.0,0.31,7.75
2019-12-29,21,31.0,0.31,6.51
2019-12-30,69,31.0,0.31,21.39
2019-12-31,62,31.0,0.31,19.22
2020-01-01,7,54.0,0.54,3.7800000000000002
2020-01-02,31,54.0,0.54,16.740000000000002
2020-01-03,30,54.0,0.54,16.200000000000003
2020-01-04,9,54.0,0.54,4.86
2020-01-05,7,54.0,0.54,3.7800000000000002
2020-01-06,28,54.0,0.54,15.120000000000001
2020-01-07,32,54.0,0.54,17.28
2020-01-08,30,54.0,0.54,16.200000000000003
2020-01-09,35,54.0,0.54,18.900000000000002
2020-01-10,32,54.0,0.54,17.28
2020-01-11,15,54.0,0.54,8.100000000000001
2020-01-12,12,54.0,0.54,6.48
2020-01-13,50,54.0,0.54,27.0
2020-01-14,100,54.0,0.54,54.0
2020-01-15,54,54.0,0.54,29.160000000000004
2020-01-16,43,54.0,0.54,23.220000000000002
2020-01-17,31,54.0,0.54,16.740000000000002
2020-01-18,10,54.0,0.54,5.4
2020-01-19,7,54.0,0.54,3.7800000000000002
2020-01-20,9,54.0,0.54,4.86
2020-01-21,25,54.0,0.54,13.5
2020-01-22,27,54.0,0.54,14.580000000000002
2020-01-23,30,54.0,0.54,16.200000000000003
2020-01-24,28,54.0,0.54,15.120000000000001
2020-01-25,5,54.0,0.54,2.7
2020-01-26,7,54.0,0.54,3.7800000000000002
2020-01-27,25,54.0,0.54,13.5
2020-01-28,29,54.0,0.54,15.66
2020-01-29,27,54.0,0.54,14.580000000000002
2020-01-30,29,54.0,0.54,15.66
2020-01-31,24,54.0,0.54,12.96
2020-02-01,13,34.0,0.34,4.42
2020-02-02,0,34.0,0.34,0.0
2020-02-03,41,34.0,0.34,13.940000000000001
2020-02-04,52,34.0,0.34,17.68
2020-02-05,55,34.0,0.34,18.700000000000003
2020-02-06,58,34.0,0.34,19.720000000000002
2020-02-07,33,34.0,0.34,11.22
2020-02-08,14,34.0,0.34,4.760000000000001
2020-02-09,12,34.0,0.34,4.08
2020-02-10,42,34.0,0.34,14.280000000000001
2020-02-11,44,34.0,0.34,14.96
2020-02-12,48,34.0,0.34,16.32
2020-02-13,51,34.0,0.34,17.34
2020-02-14,36,34.0,0.34,12.24
2020-02-15,14,34.0,0.34,4.760000000000001
2020-02-16,10,34.0,0.34,3.4000000000000004
2020-02-17,16,34.0,0.34,5.44
2020-02-18,43,34.0,0.34,14.620000000000001
2020-02-19,52,34.0,0.34,17.68
2020-02-20,41,34.0,0.34,13.940000000000001
2020-02-21,41,34.0,0.34,13.940000000000001
2020-02-22,21,34.0,0.34,7.140000000000001
2020-02-23,12,34.0,0.34,4.08
2020-02-24,61,34.0,0.34,20.740000000000002
2020-02-25,72,34.0,0.34,24.48
2020-02-26,66,34.0,0.34,22.44
2020-02-27,65,34.0,0.34,22.1
2020-02-28,100,34.0,0.34,34.0
2020-02-29,27,34.0,0.34,9.180000000000001
2020-03-01,9,94.0,0.94,8.459999999999999
2020-03-02,36,94.0,0.94,33.839999999999996
2020-03-03,46,94.0,0.94,43.239999999999995
2020-03-04,44,94.0,0.94,41.36
2020-03-05,43,94.0,0.94,40.419999999999995
2020-03-06,71,94.0,0.94,66.74
2020-03-07,18,94.0,0.94,16.919999999999998
2020-03-08,11,94.0,0.94,10.34
2020-03-09,88,94.0,0.94,82.72
2020-03-10,79,94.0,0.94,74.25999999999999
2020-03-11,71,94.0,0.94,66.74
2020-03-12,95,94.0,0.94,89.3
2020-03-13,90,94.0,0.94,84.6
2020-03-14,28,94.0,0.94,26.32
2020-03-15,15,94.0,0.94,14.1
2020-03-16,100,94.0,0.94,94.0
2020-03-17,76,94.0,0.94,71.44
2020-03-18,85,94.0,0.94,79.89999999999999
2020-03-19,76,94.0,0.94,71.44
2020-03-20,75,94.0,0.94,70.5
2020-03-21,21,94.0,0.94,19.74
2020-03-22,17,94.0,0.94,15.979999999999999
2020-03-23,76,94.0,0.94,71.44
2020-03-24,71,94.0,0.94,66.74
2020-03-25,84,94.0,0.94,78.96
2020-03-26,70,94.0,0.94,65.8
2020-03-27,71,94.0,0.94,66.74
2020-03-28,19,94.0,0.94,17.86
2020-03-29,12,94.0,0.94,11.28
2020-03-30,50,94.0,0.94,47.0
2020-03-31,61,94.0,0.94,57.339999999999996
2020-04-01,29,100.0,1.0,29.0
2020-04-02,26,100.0,1.0,26.0
2020-04-03,28,100.0,1.0,28.0
2020-04-04,8,100.0,1.0,8.0
2020-04-05,5,100.0,1.0,5.0
2020-04-06,35,100.0,1.0,35.0
2020-04-07,27,100.0,1.0,27.0
2020-04-08,23,100.0,1.0,23.0
2020-04-09,31,100.0,1.0,31.0
2020-04-10,14,100.0,1.0,14.0
2020-04-11,7,100.0,1.0,7.0
2020-04-12,8,100.0,1.0,8.0
2020-04-13,31,100.0,1.0,31.0
2020-04-14,100,100.0,1.0,100.0
2020-04-15,48,100.0,1.0,48.0
2020-04-16,42,100.0,1.0,42.0
2020-04-17,41,100.0,1.0,41.0
2020-04-18,12,100.0,1.0,12.0
2020-04-19,8,100.0,1.0,8.0
2020-04-20,28,100.0,1.0,28.0
2020-04-21,27,100.0,1.0,27.0
2020-04-22,28,100.0,1.0,28.0
2020-04-23,27,100.0,1.0,27.0
2020-04-24,24,100.0,1.0,24.0
2020-04-25,8,100.0,1.0,8.0
2020-04-26,6,100.0,1.0,6.0
2020-04-27,28,100.0,1.0,28.0
2020-04-28,26,100.0,1.0,26.0
2020-04-29,29,100.0,1.0,29.0
2020-04-30,25,100.0,1.0,25.0
2020-05-01,61,73.0,0.73,44.53
2020-05-02,16,73.0,0.73,11.68
2020-05-03,13,73.0,0.73,9.49
2020-05-04,57,73.0,0.73,41.61
2020-05-05,61,73.0,0.73,44.53
2020-05-06,58,73.0,0.73,42.339999999999996
2020-05-07,53,73.0,0.73,38.69
2020-05-08,56,73.0,0.73,40.879999999999995
2020-05-09,10,73.0,0.73,7.3
2020-05-10,14,73.0,0.73,10.219999999999999
2020-05-11,56,73.0,0.73,40.879999999999995
2020-05-12,73,73.0,0.73,53.29
2020-05-13,91,73.0,0.73,66.42999999999999
2020-05-14,100,73.0,0.73,73.0
2020-05-15,77,73.0,0.73,56.21
2020-05-16,22,73.0,0.73,16.06
2020-05-17,14,73.0,0.73,10.219999999999999
2020-05-18,76,73.0,0.73,55.48
2020-05-19,65,73.0,0.73,47.449999999999996
2020-05-20,62,73.0,0.73,45.26
2020-05-21,58,73.0,0.73,42.339999999999996
2020-05-22,48,73.0,0.73,35.04
2020-05-23,15,73.0,0.73,10.95
2020-05-24,12,73.0,0.73,8.76
2020-05-25,17,73.0,0.73,12.41
2020-05-26,85,73.0,0.73,62.05
2020-05-27,92,73.0,0.73,67.16
2020-05-28,68,73.0,0.73,49.64
2020-05-29,62,73.0,0.73,45.26
2020-05-30,19,73.0,0.73,13.87
2020-05-31,11,73.0,0.73,8.03
2020-06-01,48,88.0,0.88,42.24
2020-06-02,68,88.0,0.88,59.84
2020-06-03,79,88.0,0.88,69.52
2020-06-04,65,88.0,0.88,57.2
2020-06-05,85,88.0,0.88,74.8
2020-06-06,21,88.0,0.88,18.48
2020-06-07,16,88.0,0.88,14.08
2020-06-08,77,88.0,0.88,67.76
2020-06-09,74,88.0,0.88,65.12
2020-06-10,73,88.0,0.88,64.24
2020-06-11,85,88.0,0.88,74.8
2020-06-12,83,88.0,0.88,73.04
2020-06-13,19,88.0,0.88,16.72
2020-06-14,13,88.0,0.88,11.44
2020-06-15,69,88.0,0.88,60.72
2020-06-16,78,88.0,0.88,68.64
2020-06-17,61,88.0,0.88,53.68
2020-06-18,56,88.0,0.88,49.28
2020-06-19,63,88.0,0.88,55.44
2020-06-20,18,88.0,0.88,15.84
2020-06-21,13,88.0,0.88,11.44
2020-06-22,63,88.0,0.88,55.44
2020-06-23,68,88.0,0.88,59.84
2020-06-24,69,88.0,0.88,60.72
2020-06-25,93,88.0,0.88,81.84
2020-06-26,100,88.0,0.88,88.0
2020-06-27,27,88.0,0.88,23.76
2020-06-28,17,88.0,0.88,14.96
2020-06-29,75,88.0,0.88,66.0
2020-06-30,77,88.0,0.88,67.76
2020-07-01,30,80.0,0.8,24.0
2020-07-02,27,80.0,0.8,21.6
2020-07-03,8,80.0,0.8,6.4
2020-07-04,6,80.0,0.8,4.800000000000001
2020-07-05,5,80.0,0.8,4.0
2020-07-06,29,80.0,0.8,23.200000000000003
2020-07-07,28,80.0,0.8,22.400000000000002
2020-07-08,29,80.0,0.8,23.200000000000003
2020-07-09,25,80.0,0.8,20.0
2020-07-10,29,80.0,0.8,23.200000000000003
2020-07-11,10,80.0,0.8,8.0
2020-07-12,8,80.0,0.8,6.4
2020-07-13,42,80.0,0.8,33.6
2020-07-14,100,80.0,0.8,80.0
2020-07-15,43,80.0,0.8,34.4
2020-07-16,32,80.0,0.8,25.6
2020-07-17,25,80.0,0.8,20.0
2020-07-18,8,80.0,0.8,6.4
2020-07-19,6,80.0,0.8,4.800000000000001
2020-07-20,21,80.0,0.8,16.8
2020-07-21,25,80.0,0.8,20.0
2020-07-22,25,80.0,0.8,20.0
2020-07-23,21,80.0,0.8,16.8
2020-07-24,22,80.0,0.8,17.6
2020-07-25,6,80.0,0.8,4.800000000000001
2020-07-26,4,80.0,0.8,3.2
2020-07-27,20,80.0,0.8,16.0
2020-07-28,22,80.0,0.8,17.6
2020-07-29,23,80.0,0.8,18.400000000000002
2020-07-30,22,80.0,0.8,17.6
2020-07-31,21,80.0,0.8,16.8
2020-08-01,18,60.0,0.6,10.799999999999999
2020-08-02,14,60.0,0.6,8.4
2020-08-03,64,60.0,0.6,38.4
2020-08-04,64,60.0,0.6,38.4
2020-08-05,70,60.0,0.6,42.0
2020-08-06,65,60.0,0.6,39.0
2020-08-07,64,60.0,0.6,38.4
2020-08-08,24,60.0,0.6,14.399999999999999
2020-08-09,14,60.0,0.6,8.4
2020-08-10,62,60.0,0.6,37.199999999999996
2020-08-11,100,60.0,0.6,60.0
2020-08-12,94,60.0,0.6,56.4
2020-08-13,73,60.0,0.6,43.8
2020-08-14,61,60.0,0.6,36.6
2020-08-15,20,60.0,0.6,12.0
2020-08-16,21,60.0,0.6,12.6
2020-08-17,54,60.0,0.6,32.4
2020-08-18,75,60.0,0.6,45.0
2020-08-19,61,60.0,0.6,36.6
2020-08-20,63,60.0,0.6,37.8
2020-08-21,64,60.0,0.6,38.4
2020-08-22,16,60.0,0.6,9.6
2020-08-23,14,60.0,0.6,8.4
2020-08-24,71,60.0,0.6,42.6
2020-08-25,74,60.0,0.6,44.4
2020-08-26,65,60.0,0.6,39.0
2020-08-27,66,60.0,0.6,39.6
2020-08-28,64,60.0,0.6,38.4
2020-08-29,18,60.0,0.6,10.799999999999999
2020-08-30,11,60.0,0.6,6.6
2020-08-31,61,60.0,0.6,36.6
2020-09-01,88,63.0,0.63,55.44
2020-09-02,78,63.0,0.63,49.14
2020-09-03,95,63.0,0.63,59.85
2020-09-04,89,63.0,0.63,56.07
2020-09-05,20,63.0,0.63,12.6
2020-09-06,16,63.0,0.63,10.08
2020-09-07,21,63.0,0.63,13.23
2020-09-08,84,63.0,0.63,52.92
2020-09-09,87,63.0,0.63,54.81
2020-09-10,70,63.0,0.63,44.1
2020-09-11,75,63.0,0.63,47.25
2020-09-12,20,63.0,0.63,12.6
2020-09-13,13,63.0,0.63,8.19
2020-09-14,64,63.0,0.63,40.32
2020-09-15,83,63.0,0.63,52.29
2020-09-16,79,63.0,0.63,49.77
2020-09-17,78,63.0,0.63,49.14
2020-09-18,70,63.0,0.63,44.1
2020-09-19,22,63.0,0.63,13.86
2020-09-20,17,63.0,0.63,10.71
2020-09-21,100,63.0,0.63,63.0
2020-09-22,82,63.0,0.63,51.660000000000004
2020-09-23,86,63.0,0.63,54.18
2020-09-24,85,63.0,0.63,53.55
2020-09-25,70,63.0,0.63,44.1
2020-09-26,23,63.0,0.63,14.49
2020-09-27,13,63.0,0.63,8.19
2020-09-28,67,63.0,0.63,42.21
2020-09-29,88,63.0,0.63,55.44
2020-09-30,84,63.0,0.63,52.92
2020-10-01,37,63.0,0.63,23.31
2020-10-02,39,63.0,0.63,24.57
2020-10-03,8,63.0,0.63,5.04
2020-10-04,2,63.0,0.63,1.26
2020-10-05,30,63.0,0.63,18.9
2020-10-06,39,63.0,0.63,24.57
2020-10-07,34,63.0,0.63,21.42
2020-10-08,38,63.0,0.63,23.94
2020-10-09,44,63.0,0.63,27.72
2020-10-10,11,63.0,0.63,6.93
2020-10-11,7,63.0,0.63,4.41
2020-10-12,44,63.0,0.63,27.72
2020-10-13,100,63.0,0.63,63.0
2020-10-14,54,63.0,0.63,34.02
2020-10-15,42,63.0,0.63,26.46
2020-10-16,33,63.0,0.63,20.79
2020-10-17,9,63.0,0.63,5.67
2020-10-18,7,63.0,0.63,4.41
2020-10-19,31,63.0,0.63,19.53
2020-10-20,32,63.0,0.63,20.16
2020-10-21,32,63.0,0.63,20.16
2020-10-22,39,63.0,0.63,24.57
2020-10-23,34,63.0,0.63,21.42
2020-10-24,11,63.0,0.63,6.93
2020-10-25,8,63.0,0.63,5.04
2020-10-26,37,63.0,0.63,23.31
2020-10-27,39,63.0,0.63,24.57
2020-10-28,43,63.0,0.63,27.09
2020-10-29,40,63.0,0.63,25.2
2020-10-30,32,63.0,0.63,20.16
2020-10-31,9,63.0,0.63,5.67
2020-11-01,10,55.0,0.55,5.5
2020-11-02,44,55.0,0.55,24.200000000000003
2020-11-03,63,55.0,0.55,34.650000000000006
2020-11-04,33,55.0,0.55,18.150000000000002
2020-11-05,41,55.0,0.55,22.55
2020-11-06,38,55.0,0.55,20.900000000000002
2020-11-07,7,55.0,0.55,3.8500000000000005
2020-11-08,11,55.0,0.55,6.050000000000001
2020-11-09,100,55.0,0.55,55.00000000000001
2020-11-10,67,55.0,0.55,36.85
2020-11-11,61,55.0,0.55,33.550000000000004
2020-11-12,54,55.0,0.55,29.700000000000003
2020-11-13,46,55.0,0.55,25.3
2020-11-14,19,55.0,0.55,10.450000000000001
2020-11-15,13,55.0,0.55,7.15
2020-11-16,72,55.0,0.55,39.6
2020-11-17,59,55.0,0.55,32.45
2020-11-18,55,55.0,0.55,30.250000000000004
2020-11-19,45,55.0,0.55,24.750000000000004
2020-11-20,44,55.0,0.55,24.200000000000003
2020-11-21,15,55.0,0.55,8.25
2020-11-22,8,55.0,0.55,4.4
2020-11-23,43,55.0,0.55,23.650000000000002
2020-11-24,67,55.0,0.55,36.85
2020-11-25,49,55.0,0.55,26.950000000000003
2020-11-26,12,55.0,0.55,6.6000000000000005
2020-11-27,32,55.0,0.55,17.6
2020-11-28,13,55.0,0.55,7.15
2020-11-29,9,55.0,0.55,4.95
2020-11-30,46,55.0,0.55,25.3
2020-12-01,52,67.0,0.67,34.84
2020-12-02,55,67.0,0.67,36.85
2020-12-03,53,67.0,0.67,35.510000000000005
2020-12-04,56,67.0,0.67,37.52
2020-12-05,20,67.0,0.67,13.4
2020-12-06,9,67.0,0.67,6.03
2020-12-07,49,67.0,0.67,32.830000000000005
2020-12-08,45,67.0,0.67,30.150000000000002
2020-12-09,56,67.0,0.67,37.52
2020-12-10,51,67.0,0.67,34.17
2020-12-11,43,67.0,0.67,28.810000000000002
2020-12-12,16,67.0,0.67,10.72
2020-12-13,10,67.0,0.67,6.7
2020-12-14,40,67.0,0.67,26.8
2020-12-15,47,67.0,0.67,31.490000000000002
2020-12-16,43,67.0,0.67,28.810000000000002
2020-12-17,55,67.0,0.67,36.85
2020-12-18,67,67.0,0.67,44.89
2020-12-19,48,67.0,0.67,32.160000000000004
2020-12-20,27,67.0,0.67,18.09
2020-12-21,100,67.0,0.67,67.0
2020-12-22,72,67.0,0.67,48.24
2020-12-23,58,67.0,0.67,38.86
2020-12-24,42,67.0,0.67,28.14
2020-12-25,17,67.0,0.67,11.39
2020-12-26,9,67.0,0.67,6.03
2020-12-27,12,67.0,0.67,8.040000000000001
2020-12-28,49,67.0,0.67,32.830000000000005
2020-12-29,56,67.0,0.67,37.52
2020-12-30,48,67.0,0.67,32.160000000000004
2020-12-31,40,67.0,0.67,26.8
2021-01-01,10,63.0,0.63,6.3
2021-01-02,9,63.0,0.63,5.67
2021-01-03,8,63.0,0.63,5.04
2021-01-04,36,63.0,0.63,22.68
2021-01-05,32,63.0,0.63,20.16
2021-01-06,45,63.0,0.63,28.35
2021-01-07,54,63.0,0.63,34.02
2021-01-08,45,63.0,0.63,28.35
2021-01-09,12,63.0,0.63,7.5600000000000005
2021-01-10,10,63.0,0.63,6.3
2021-01-11,41,63.0,0.63,25.830000000000002
2021-01-12,55,63.0,0.63,34.65
2021-01-13,47,63.0,0.63,29.61
2021-01-14,56,63.0,0.63,35.28
2021-01-15,100,63.0,0.63,63.0
2021-01-16,18,63.0,0.63,11.34
2021-01-17,4,63.0,0.63,2.52
2021-01-18,14,63.0,0.63,8.82
2021-01-19,46,63.0,0.63,28.98
2021-01-20,44,63.0,0.63,27.72
2021-01-21,41,63.0,0.63,25.830000000000002
2021-01-22,38,63.0,0.63,23.94
2021-01-23,6,63.0,0.63,3.7800000000000002
2021-01-24,6,63.0,0.63,3.7800000000000002
2021-01-25,33,63.0,0.63,20.79
2021-01-26,33,63.0,0.63,20.79
2021-01-27,42,63.0,0.63,26.46
2021-01-28,38,63.0,0.63,23.94
2021-01-29,35,63.0,0.63,22.05
2021-01-30,12,63.0,0.63,7.5600000000000005
2021-01-31,11,63.0,0.63,6.93
2021-02-01,56,58.0,0.58,32.48
2021-02-02,88,58.0,0.58,51.04
2021-02-03,84,58.0,0.58,48.72
2021-02-04,94,58.0,0.58,54.519999999999996
2021-02-05,79,58.0,0.58,45.82
2021-02-06,25,58.0,0.58,14.499999999999998
2021-02-07,25,58.0,0.58,14.499999999999998
2021-02-08,64,58.0,0.58,37.12
2021-02-09,57,58.0,0.58,33.059999999999995
2021-02-10,49,58.0,0.58,28.419999999999998
2021-02-11,59,58.0,0.58,34.22
2021-02-12,60,58.0,0.58,34.8
2021-02-13,22,58.0,0.58,12.76
2021-02-14,27,58.0,0.58,15.659999999999998
2021-02-15,23,58.0,0.58,13.34
2021-02-16,91,58.0,0.58,52.779999999999994
2021-02-17,86,58.0,0.58,49.879999999999995
2021-02-18,65,58.0,0.58,37.699999999999996
2021-02-19,79,58.0,0.58,45.82
2021-02-20,32,58.0,0.58,18.56
2021-02-21,16,58.0,0.58,9.28
2021-02-22,92,58.0,0.58,53.36
2021-02-23,92,58.0,0.58,53.36
2021-02-24,95,58.0,0.58,55.099999999999994
2021-02-25,100,58.0,0.58,57.99999999999999
2021-02-26,75,58.0,0.58,43.5
2021-02-27,27,58.0,0.58,15.659999999999998
2021-02-28,20,58.0,0.58,11.6
2021-03-01,91,57.0,0.57,51.87
2021-03-02,95,57.0,0.57,54.15
2021-03-03,93,57.0,0.57,53.01
2021-03-04,96,57.0,0.57,54.72
2021-03-05,81,57.0,0.57,46.169999999999995
2021-03-06,30,57.0,0.57,17.099999999999998
2021-03-07,15,57.0,0.57,8.549999999999999
2021-03-08,70,57.0,0.57,39.9
2021-03-09,94,57.0,0.57,53.58
2021-03-10,84,57.0,0.57,47.879999999999995
2021-03-11,86,57.0,0.57,49.019999999999996
2021-03-12,96,57.0,0.57,54.72
2021-03-13,24,57.0,0.57,13.68
2021-03-14,25,57.0,0.57,14.249999999999998
2021-03-15,81,57.0,0.57,46.169999999999995
2021-03-16,65,57.0,0.57,37.05
2021-03-17,82,57.0,0.57,46.739999999999995
2021-03-18,100,57.0,0.57,56.99999999999999
2021-03-19,95,57.0,0.57,54.15
2021-03-20,25,57.0,0.57,14.249999999999998
2021-03-21,16,57.0,0.57,9.12
2021-03-22,74,57.0,0.57,42.18
2021-03-23,78,57.0,0.57,44.459999999999994
2021-03-24,77,57.0,0.57,43.88999999999999
2021-03-25,78,57.0,0.57,44.459999999999994
2021-03-26,95,57.0,0.57,54.15
2021-03-27,25,57.0,0.57,14.249999999999998
2021-03-28,21,57.0,0.57,11.969999999999999
2021-03-29,80,57.0,0.57,45.599999999999994
2021-03-30,85,57.0,0.57,48.449999999999996
2021-03-31,80,57.0,0.57,45.599999999999994
2021-04-01,27,58.0,0.58,15.659999999999998
2021-04-02,14,58.0,0.58,8.12
2021-04-03,8,58.0,0.58,4.64
2021-04-04,7,58.0,0.58,4.06
2021-04-05,36,58.0,0.58,20.88
2021-04-06,26,58.0,0.58,15.079999999999998
2021-04-07,35,58.0,0.58,20.299999999999997
2021-04-08,36,58.0,0.58,20.88
2021-04-09,33,58.0,0.58,19.139999999999997
2021-04-10,11,58.0,0.58,6.38
2021-04-11,8,58.0,0.58,4.64
2021-04-12,26,58.0,0.58,15.079999999999998
2021-04-13,36,58.0,0.58,20.88
2021-04-14,100,58.0,0.58,57.99999999999999
2021-04-15,53,58.0,0.58,30.74
2021-04-16,37,58.0,0.58,21.459999999999997
2021-04-17,9,58.0,0.58,5.22
2021-04-18,7,58.0,0.58,4.06
2021-04-19,27,58.0,0.58,15.659999999999998
2021-04-20,28,58.0,0.58,16.24
2021-04-21,33,58.0,0.58,19.139999999999997
2021-04-22,32,58.0,0.58,18.56
2021-04-23,28,58.0,0.58,16.24
2021-04-24,9,58.0,0.58,5.22
2021-04-25,7,58.0,0.58,4.06
2021-04-26,29,58.0,0.58,16.82
2021-04-27,30,58.0,0.58,17.4
2021-04-28,32,58.0,0.58,18.56
2021-04-29,33,58.0,0.58,19.139999999999997
2021-04-30,31,58.0,0.58,17.98
2021-05-01,23,37.0,0.37,8.51
2021-05-02,13,37.0,0.37,4.81
2021-05-03,86,37.0,0.37,31.82
2021-05-04,79,37.0,0.37,29.23
2021-05-05,84,37.0,0.37,31.08
2021-05-06,100,37.0,0.37,37.0
2021-05-07,88,37.0,0.37,32.56
2021-05-08,26,37.0,0.37,9.62
2021-05-09,24,37.0,0.37,8.879999999999999
2021-05-10,87,37.0,0.37,32.19
2021-05-11,99,37.0,0.37,36.63
2021-05-12,88,37.0,0.37,32.56
2021-05-13,84,37.0,0.37,31.08
2021-05-14,99,37.0,0.37,36.63
2021-05-15,34,37.0,0.37,12.58
2021-05-16,23,37.0,0.37,8.51
2021-05-17,76,37.0,0.37,28.12
2021-05-18,98,37.0,0.37,36.26
2021-05-19,88,37.0,0.37,32.56
2021-05-20,68,37.0,0.37,25.16
2021-05-21,70,37.0,0.37,25.9
2021-05-22,20,37.0,0.37,7.4
2021-05-23,11,37.0,0.37,4.07
2021-05-24,64,37.0,0.37,23.68
2021-05-25,59,37.0,0.37,21.83
2021-05-26,63,37.0,0.37,23.31
2021-05-27,86,37.0,0.37,31.82
2021-05-28,84,37.0,0.37,31.08
